"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Harvey 1996",1996,"Postpartum haemorrhage (as defined by trial authors)",14,6,105,3,97,0,0,0,0,0,0,1.847619,0.475095,7.185296,0,0.644429,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Postpartum haemorrhage (as defined by trial authors)",14,31,594,26,601,0,0,0,0,0,0,1.206358,0.725333,2.006391,0,4.592893,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kenny 1994",1994,"Postpartum haemorrhage (as defined by trial authors)",14,13,194,12,211,0,0,0,0,0,0,1.178265,0.551031,2.519474,0,2.057916,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MacVicar 1993",1993,"Postpartum haemorrhage (as defined by trial authors)",14,118,2304,63,1206,0,0,0,0,0,0,0.980407,0.727912,1.320487,0,13.404448,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Postpartum haemorrhage (as defined by trial authors)",14,53,1113,65,1089,0,0,0,0,0,0,0.797802,0.560524,1.135523,0,9.539872,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Postpartum haemorrhage (as defined by trial authors)",14,149,851,168,841,0,0,0,0,0,0,0.876483,0.718385,1.069374,0,30.043116,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Turnbull 1996",1996,"Postpartum haemorrhage (as defined by trial authors)",14,38,643,36,635,0,0,0,0,0,0,1.042423,0.669706,1.62257,0,6.071659,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waldenstrom 2001",2001,"Postpartum haemorrhage (as defined by trial authors)",14,17,484,16,496,0,0,0,0,0,0,1.088843,0.556557,2.130203,0,2.639286,"14::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begley 2011",2011,"Breastfeeding initiation",15,616,1096,317,549,0,0,0,0,0,0,0.973382,0.890839,1.063572,0,13.662381,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Breastfeeding initiation",15,133,168,118,163,0,0,0,0,0,0,1.093573,0.967497,1.23608,0,10.478566,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Flint 1989",1989,"Breastfeeding initiation",15,63,488,35,479,0,0,0,0,0,0,1.766803,1.19205,2.618676,0,1.886048,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Breastfeeding initiation",15,496,597,476,608,0,0,0,0,0,0,1.061216,1.004085,1.121598,0,17.152262,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kenny 1994",1994,"Breastfeeding initiation",15,78,194,63,211,0,0,0,0,0,0,1.346588,1.02926,1.76175,0,3.65872,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Breastfeeding initiation",15,776,779,742,753,0,0,0,0,0,0,1.010917,1.001127,1.020802,0,20.377301,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Rowley 1995",1995,"Breastfeeding initiation",15,286,393,276,405,0,0,0,0,0,0,1.067873,0.976015,1.168375,0,13.525587,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Breastfeeding initiation",15,776,851,747,841,0,0,0,0,0,0,1.026615,0.994485,1.059783,0,19.259135,"15::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Maternal readmission within 28 days",16,21,594,14,601,0,0,0,0,0,0,1.517677,0.779194,2.95606,0,100,"16::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Biro 2000",2000,"Attendance at birth by known midwife",18,329,449,1,439,0,0,0,0,0,0,321.672606,45.377076,2280.298215,0,3.520477,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Attendance at birth by known midwife",18,136,168,2,163,0,0,0,0,0,0.706002100217796,65.97619,16.609372,262.072376,0.498438965511939,5.401179,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hicks 2003",2003,"Attendance at birth by known midwife",18,57,81,13,92,0,0,0,0,0,0,4.980057,2.951365,8.403218,0,9.821921,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Attendance at birth by known midwife",18,204,325,68,332,0,0,0,0,0,0,3.064615,2.440092,3.848981,0,11.053778,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kenny 1994",1994,"Attendance at birth by known midwife",18,186,194,27,211,0,0,0,0,0,0,7.492554,5.261766,10.669111,0,10.615599,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marks 2003",2003,"Attendance at birth by known midwife",18,31,33,10,28,0,0,0,0,0,0,2.630303,1.58829,4.35594,0,9.917853,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Attendance at birth by known midwife",18,853,966,74,820,0,0,0,0,0,0,9.784847,7.864105,12.174714,0,11.07996,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"North Stafford 2000",2000,"Attendance at birth by known midwife",18,696,770,52,735,0,0,0,0,0,0,12.776224,9.821447,16.619943,0,10.947013,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rowley 1995",1995,"Attendance at birth by known midwife",18,322,388,2,397,0,0,0,0,0,0,164.734536,41.313654,656.864377,0,5.385494,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Attendance at birth by known midwife",18,759,851,123,851,0,0,0,0,0,0,6.170732,5.231499,7.278589,0,11.210159,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waldenstrom 2001",2001,"Attendance at birth by known midwife",18,336,484,67,496,0,0,0,0,0,0,5.139262,4.081664,6.470894,0,11.046568,"18::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begley 2011",2011,"Birth weight less than 2500 g",20,29,1096,16,549,0,0,0,0,0,0,0.907904,0.497418,1.657137,0,6.990249,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Birth weight less than 2500 g",20,22,168,17,163,0,0,0,0,0,0,1.255602,0.692472,2.276679,0,7.146304,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Flint 1989",1989,"Birth weight less than 2500 g",20,31,488,38,479,0,0,0,0,0,0,0.800744,0.506867,1.26501,0,12.102487,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MacVicar 1993",1993,"Birth weight less than 2500 g",20,112,2304,59,1206,0,0,0,0,0,0,0.993644,0.73061,1.351375,0,26.765636,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Birth weight less than 2500 g",20,29,1111,48,1088,0,0,0,0,0,0,0.591659,0.376005,0.930999,0,12.315166,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rowley 1995",1995,"Birth weight less than 2500 g",20,28,393,24,405,0,0,0,0,0,0,1.20229,0.70962,2.037007,0,9.103878,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Birth weight less than 2500 g",20,26,851,31,841,0,0,0,0,0,0,0.828854,0.496515,1.383642,0,9.638192,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Turnbull 1996",1996,"Birth weight less than 2500 g",20,46,643,44,635,0,0,0,0,0,0,1.032447,0.693118,1.537902,0,15.938087,"20::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begley 2011",2011,"Apgar score less than or equal to 7 at 5 minutes",22,10,1096,9,549,0,0,0,0,0,0,0.556569,0.227489,1.361692,0,7.217953,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Biro 2000",2000,"Apgar score less than or equal to 7 at 5 minutes",22,13,500,11,493,0,0,0,0,0,0,1.165273,0.527137,2.575916,0,8.727118,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Apgar score less than or equal to 7 at 5 minutes",22,5,168,7,163,0,0,0,0,0,0,0.693027,0.224493,2.139431,0,4.894068,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Flint 1989",1989,"Apgar score less than or equal to 7 at 5 minutes",22,17,488,6,479,0,0,0,0,0,0,2.781079,1.105957,6.9934,0,6.872,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gu 2013",2013,"Apgar score less than or equal to 7 at 5 minutes",22,0,53,1,53,0,0,0,0,0,0,0.333333,0.013885,8.001999,0,0.694465,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harvey 1996",1996,"Apgar score less than or equal to 7 at 5 minutes",22,4,105,4,97,0,0,0,0,0,0,0.92381,0.237547,3.592648,0,3.513341,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Apgar score less than or equal to 7 at 5 minutes",22,12,597,13,608,0,0,0,0,0,0,0.940085,0.432476,2.04349,0,9.017596,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kenny 1994",1994,"Apgar score less than or equal to 7 at 5 minutes",22,7,197,1,214,0,0,0,0,0,0,7.604061,0.943979,61.2532,0,1.573359,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Apgar score less than or equal to 7 at 5 minutes",22,15,1112,20,1080,0,0,0,0,0,0,0.728417,0.374906,1.415265,0,11.329095,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rowley 1995",1995,"Apgar score less than or equal to 7 at 5 minutes",22,6,393,7,405,0,0,0,0,0,0,0.883315,0.299504,2.60513,0,5.257222,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Apgar score less than or equal to 7 at 5 minutes",22,38,851,36,841,0,0,0,0,0,0,1.043152,0.667958,1.629092,0,18.400681,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Turnbull 1996",1996,"Apgar score less than or equal to 7 at 5 minutes",22,24,643,38,635,0,0,0,0,0,0,0.623721,0.378636,1.027445,0,16.286806,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waldenstrom 2001",2001,"Apgar score less than or equal to 7 at 5 minutes",22,9,486,7,500,0,0,0,0,0,0,1.322751,0.496539,3.523732,0,6.216296,"22::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begley 2011",2011,"Admission to special care nursery/neonatal intensive care unit",23,128,1096,60,549,0,0,0,0,0,0,1.068613,0.800387,1.426728,0,11.233574,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Biro 2000",2000,"Admission to special care nursery/neonatal intensive care unit",23,89,500,87,493,0,0,0,0,0,0,1.008667,0.771511,1.318722,0,11.99358,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Admission to special care nursery/neonatal intensive care unit",23,25,168,20,163,0,0,0,0,0,0,1.212798,0.701768,2.095959,0,5.178051,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Flint 1989",1989,"Admission to special care nursery/neonatal intensive care unit",23,23,488,21,479,0,0,0,0,0,0,1.075039,0.603133,1.916177,0,4.764342,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harvey 1996",1996,"Admission to special care nursery/neonatal intensive care unit",23,8,105,18,97,0,0,0,0,0,0,0.410582,0.187133,0.900841,0,2.885108,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Admission to special care nursery/neonatal intensive care unit",23,80,597,102,608,0,0,0,0,0,0,0.798765,0.609731,1.046406,0,11.918776,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kenny 1994",1994,"Admission to special care nursery/neonatal intensive care unit",23,15,197,33,214,0,0,0,0,0,0,0.49377,0.276782,0.880869,0,4.753419,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MacVicar 1993",1993,"Admission to special care nursery/neonatal intensive care unit",23,31,2304,20,1206,0,0,0,0,0,0,0.811328,0.46446,1.417245,0,5.029281,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Admission to special care nursery/neonatal intensive care unit",23,45,1126,71,1116,0,0,0,0,0,0,0.628174,0.43644,0.904139,0,8.873029,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rowley 1995",1995,"Admission to special care nursery/neonatal intensive care unit",23,17,393,20,405,0,0,0,0,0,0,0.875954,0.465831,1.647156,0,4.147273,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Admission to special care nursery/neonatal intensive care unit",23,95,851,108,841,0,0,0,0,0,0,0.869293,0.671144,1.125943,0,12.344947,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Turnbull 1996",1996,"Admission to special care nursery/neonatal intensive care unit",23,56,643,58,635,0,0,0,0,0,0,0.953505,0.67163,1.353678,0,9.262069,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Waldenstrom 2001",2001,"Admission to special care nursery/neonatal intensive care unit",23,48,486,36,500,0,0,0,0,0,0,1.371742,0.906992,2.074634,0,7.616552,"23::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Begley 2011",2011,"Fetal loss before 24 weeks gestation",24,17,1096,5,549,0,0,0,0,0,0,1.703102,0.631666,4.591914,0,4.263234,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Biro 2000",2000,"Fetal loss before 24 weeks gestation",24,2,500,0,493,0,0,0,0,0,0,4.93014,0.237295,102.430679,0,0.455667,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fernandez Turienzo 2020",2020,"Fetal loss before 24 weeks gestation",24,7,168,4,163,0,0,0,0,0,0,1.697917,0.506605,5.690671,0,2.867271,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Flint 1989",1989,"Fetal loss before 24 weeks gestation",24,11,488,8,479,0,0,0,0,0,0,1.349641,0.547654,3.326063,0,5.155398,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harvey 1996",1996,"Fetal loss before 24 weeks gestation",24,4,105,4,97,0,0,0,0,0,0,0.92381,0.237547,3.592648,0,2.27373,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Homer 2001",2001,"Fetal loss before 24 weeks gestation",24,44,597,63,608,0,0,0,0,0,0,0.711281,0.49222,1.027835,0,30.945415,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"MacVicar 1993",1993,"Fetal loss before 24 weeks gestation",24,24,2304,15,1206,0,0,0,0,0,0,0.8375,0.44102,1.590418,0,10.196776,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McLachlan 2012",2012,"Fetal loss before 24 weeks gestation",24,5,1150,9,1156,0,0,0,0,0,0,0.558454,0.187731,1.661268,0,3.528937,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rowley 1995",1995,"Fetal loss before 24 weeks gestation",24,9,393,19,405,0,0,0,0,0,0,0.488148,0.223576,1.065803,0,6.8782,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tracy 2013",2013,"Fetal loss before 24 weeks gestation",24,11,851,14,841,0,0,0,0,0,0,0.776481,0.354551,1.700527,0,6.824692,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Turnbull 1996",1996,"Fetal loss before 24 weeks gestation",24,20,643,24,635,0,0,0,0,0,0,0.822965,0.45931,1.474543,0,12.331277,"24::overall","CD004667_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
