"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Fang YN 2004","2004","Provider of intervention",7,0,21,0,23,50.71,28.78,49.57,27.38,0,0.301856228622435,0.039904,-0.551723,0.631531,0.0911171827581599,1.897143,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hoseinabadi 2013","2013","Provider of intervention",7,0,12,0,12,85,9.04,55,6.23,0,0.716700298381217,3.731132,2.326425,5.135839,0.513659317699726,1.232831,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ji Pei 2014","2014","Provider of intervention",7,0,48,0,42,79.6,22,40,21.7,0,0.251759865616596,1.795984,1.302544,2.289424,0.0633830299352864,1.966702,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Koc 2015","2015","Provider of intervention",7,0,35,0,37,82,5.2,69.5,4.4,0,0.322874546825465,2.573358,1.940536,3.206181,0.104247972987749,1.865898,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li 1999","1999","Provider of intervention",7,0,30,0,31,78.8,24,39,23.9,0,0.298626589392661,1.640635,1.055338,2.225933,0.0891778398922929,1.901847,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Li Yuanzheng 2014","2014","Provider of intervention",7,0,60,0,62,78.8,24,39.1,23.9,0,0.210447232118412,1.647292,1.234823,2.059761,0.0442880375063006,2.017635,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pang 2006","2006","Provider of intervention",7,0,41,0,37,70.72,18.07,56.58,16.19,0,0.23640533264578,0.813712,0.350366,1.277058,0.0558874813033617,1.986385,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang 2022","2022","Provider of intervention",7,0,43,0,45,63.667,34.513,52.5,29.483,0,0.214914116721634,0.345503,-0.075721,0.766727,0.0461880775662402,2.012449,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2006","2006","Provider of intervention",7,0,48,0,48,83.48,15.55,72.19,23.52,0,0.208279939591378,0.561745,0.153524,0.969966,0.0433805332361879,2.020121,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2003a","2003","Provider of intervention",7,0,94,0,92,57,15,41,15,0,0.156866631622186,1.062313,0.75486,1.369766,0.0246071401164904,2.072967,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2003b","2003","Provider of intervention",7,0,92,0,88,57,14,41,15,0,0.160197460869566,1.098991,0.785009,1.412972,0.025663226469056,2.069921,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xue 2006","2006","Provider of intervention",7,0,78,0,72,80,24,40,24,0,0.190058249313154,1.658206,1.285699,2.030714,0.0361221381319809,2.040231,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yan 2002","2002","Provider of intervention",7,0,40,0,38,65.8,17.2,45.8,18.3,0,0.244384729630187,1.115979,0.636994,1.594964,0.0597238960764198,1.976262,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang Jianhong 2013","2013","Provider of intervention",7,0,84,0,82,61.3,8.2,43.8,8.8,0,0.192491840620438,2.049,1.671722,2.426277,0.0370531087054442,2.037629,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhao 2003","2003","Provider of intervention",7,0,150,0,150,3.16,0.86,2.87,1,0,0.11617144429915,0.310165,0.082473,0.537857,0.0134958044705505,2.105568,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2006","2006","Provider of intervention",7,0,35,0,35,54.12,30.36,45.87,29.83,0,0.240206325682207,0.271087,-0.199709,0.741882,0.0576990788977464,1.981592,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chang 2015","2015","Provider of intervention",7,0,25,0,25,88.26,13.02,61.75,19.82,0,0.326016369345921,1.556126,0.917146,2.195106,0.106286673081496,1.861139,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen J 2014","2014","Provider of intervention",7,0,40,0,40,81.9,3.8,61.2,2.4,0,0.568801787230293,6.450598,5.335767,7.565429,0.323535473156375,1.4634,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen S 2021","2021","Provider of intervention",7,0,59,0,62,85.38,14.53,71.43,10.61,0,0.195418836868889,1.093815,0.710802,1.476829,0.0381885218031893,2.034465,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Guo L 2012","2012","Provider of intervention",7,0,37,0,37,86.36,10.04,65.15,14.08,0,0.328758877328125,1.716412,1.17937,2.253455,0.108082399422049,1.936754,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hou 2006","2006","Provider of intervention",7,0,40,0,40,4.88,0.81,3.9,1,0,0.239745859028062,1.066567,0.596674,1.53646,0.0574780769211034,1.982176,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hou Zhi 2014","2014","Provider of intervention",7,0,58,0,58,83.49,15.56,72.2,23.53,0,0.189455404565752,0.562265,0.190939,0.933591,0.0358933503191726,2.040871,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lu Liangyan 2014","2014","Provider of intervention",7,0,44,0,44,57.08,3.42,48.53,3.19,0,0.290726505127178,2.562812,1.992998,3.132625,0.0845219007834632,1.913235,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Pan 2004","2004","Provider of intervention",7,0,48,0,48,73.63,20.33,48.23,16.22,0,0.227733150070469,1.370123,0.923774,1.816471,0.0518623876410189,1.997119,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wan Xueli 2014","2014","Provider of intervention",7,0,24,0,24,69.4,5.4,46.2,5.37,0,0.535833064173642,4.23762,3.187406,5.287833,0.287117072661714,1.517774,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2020","2020","Provider of intervention",7,0,30,0,31,65.07,4.15,60.81,5.24,0,0.269262388869812,0.888068,0.360323,1.415813,0.0725022340598776,1.943274,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 1999","1999","Provider of intervention",7,0,32,0,30,82.59,16.83,70.01,15.34,0,0.263993895461986,0.770265,0.252847,1.287684,0.0696927768411941,1.950432,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2004","2004","Provider of intervention",7,0,30,0,27,9.8,5.5,7.6,6.7,0,0.267514468861463,0.355903,-0.168416,0.880222,0.0715639910502306,1.945659,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yan 2015","2015","Provider of intervention",7,0,30,0,30,58,10,44,12,0,0.283946850361901,1.251039,0.694514,1.807565,0.0806258138304439,1.92287,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 1998","1998","Provider of intervention",7,0,29,0,27,67.15,19.09,49.63,8.81,0,0.290144903269027,1.148305,0.579631,1.716978,0.0841840648929931,1.914066,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhang 2004","2004","Provider of intervention",7,0,439,0,463,84,33,69,26,0,0.067678163748595,0.506094,0.373447,0.63874,0.0045803338483816,2.132477,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhao Ailiang 2016","2016","Provider of intervention",7,0,65,0,61,92.18,7.27,84.76,7.95,0,0.188755824182415,0.969553,0.599599,1.339508,0.0356287611627828,2.041612,"7::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Cheng 2021","","Length of time post stroke",1,0,78,0,78,30.51,6.23,19.65,11.52,0,0.17354804290017,1.16697,0.826822,1.507118,0.0301189231944791,3.296406,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Deng 2011","2011","Length of time post stroke",1,0,50,0,50,55.98,12.52,40.64,11.64,0,0.219668534668521,1.259289,0.828747,1.689832,0.0482542651234153,3.193536,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fan WK 2006","2006","Length of time post stroke",1,0,42,0,37,31.25,4.78,19.08,8.97,0,0.265082557868901,1.707971,1.188418,2.227523,0.070268762486319,3.076975,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fang 2003","2003","Length of time post stroke",1,0,50,0,78,19.73,10.03,18.05,9.92,0,0.181476581302598,0.16762,-0.188068,0.523307,0.0329337495612786,3.280007,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Hu 2007","2007","Length of time post stroke",1,0,178,0,174,44,27,32,24,0,0.108075675045265,0.468455,0.256631,0.680279,0.0116803515364896,3.408021,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2003","2003","Length of time post stroke",1,0,25,0,25,72.12,22.34,49.12,17.69,0,0.306109599679669,1.123534,0.52357,1.723498,0.0937030870160474,2.961896,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Length of time post stroke",1,0,17,0,6,14.86,0.43,14.48,0.39,0,0.495340545331052,0.870358,-0.100492,1.841208,0.245362255848864,2.3847,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Length of time post stroke",1,0,17,0,6,14.76,0.56,14.48,0.39,0,0.482114488245101,0.514502,-0.430425,1.459429,0.232434379775836,2.424983,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Huang 2014","2014","Length of time post stroke",1,0,17,0,6,14.82,0.39,14.48,0.39,0,0.493976408752328,0.840284,-0.127892,1.80846,0.244012692403847,2.388843,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lu 2004","2004","Length of time post stroke",1,0,21,0,21,82.81,22.66,57.05,28.77,0,0.328255787654277,0.975986,0.332616,1.619355,0.10775186212853,2.896943,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang 2022","2022","Length of time post stroke",1,0,43,0,45,29,20.708,22.5,17.996,0,0.214793653286095,0.33267,-0.088317,0.753658,0.0461363134919872,3.205218,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wang Dongya 2015","2015","Length of time post stroke",1,0,63,0,63,67.4,6.82,60.9,11.4,0,0.183531402158957,0.687781,0.328066,1.047495,0.0336837755784327,3.275665,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu 2006","2006","Length of time post stroke",1,0,48,0,48,71.48,23.28,59.6,26.89,0,0.207024727280831,0.46859,0.062829,0.874351,0.0428592377057025,3.223462,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Wu Jing 2015","2015","Length of time post stroke",1,0,46,0,46,84.63,15.95,62.96,13.92,0,0,1.435518,0.975119,1.895917,0,3.155931,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xu 2003a","2003","Length of time post stroke",1,0,94,0,92,23,11,18,12,0,0.148399143400263,0.432803,0.141947,0.72366,0.0220223057619318,3.344504,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2003b","2003","Length of time post stroke",1,0,92,0,88,21,16,18,12,0,0.149529697313003,0.210576,-0.082497,0.503648,0.0223591303785183,3.342475,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2022","2022","Length of time post stroke",1,0,82,0,82,71.88,9.63,43.32,7.24,0,0.243255384160812,3.336872,2.8601,3.813644,0.0591731819232244,3.13464,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yang Aiguo 2015","2015","Length of time post stroke",1,0,48,0,48,9.77,3.45,7.88,2.95,0,0.208613963814842,0.58412,0.175244,0.992996,0.0435197858985403,3.219768,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ye Dayong 2010","2010","Length of time post stroke",1,0,30,0,30,29.56,2.23,25.16,2.03,0,0,2.036657,1.405614,2.6677,0,2.915554,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Zang 2013","2013","Length of time post stroke",1,0,48,0,47,89.17,13.91,79.72,26.33,0,0.207857377936519,0.446517,0.039124,0.85391,0.0432046895626449,3.221529,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zheng 2014","2014","Length of time post stroke",1,0,30,0,30,69.35,29.34,58.33,27.45,0,0.260718094388579,0.382844,-0.128154,0.893842,0.0679739247416117,3.088727,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2001","2001","Length of time post stroke",1,0,72,0,53,12.82,5.31,8.2,5,0,0.189738552311936,0.886236,0.514355,1.258117,0.0360007182334291,3.262324,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2007","2007","Length of time post stroke",1,0,12,0,10,7.5,4,6.5,4.25,0,0.429938311562547,0.23382,-0.608843,1.076484,0.184846951749254,2.585766,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bai 2013","2013","Length of time post stroke",1,0,40,0,39,31.18,17.38,34.19,18.1,0,0.225453078303193,-0.168025,-0.609905,0.273855,0.0508290905163855,3.179449,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen J 2014","2014","Length of time post stroke",1,0,40,0,40,67.1,3.4,51.4,3.7,0,0.41938240372834,4.37597,3.553995,5.197944,0.17588160055696,2.618474,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen S 2021","2021","Length of time post stroke",1,0,59,0,62,24.82,3.31,20.16,3.07,0,0.205140562264149,1.451939,1.04987,1.854007,0.0420826502860511,3.227815,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Guo L 2012","2012","Length of time post stroke",1,0,37,0,37,29.03,1.81,22.11,5.39,0,0,1.703204,1.167316,2.239093,0,3.054247,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hou Zhi 2014","2014","Length of time post stroke",1,0,58,0,58,25.54,8.44,20.9,9.39,0,0.188870801184347,0.516307,0.146127,0.886487,0.0356721795400172,3.264209,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ni 1997","1997","Length of time post stroke",1,0,34,0,34,26.12,6.26,17.12,5.7,0,0.275797078075104,1.486221,0.945669,2.026773,0.0760640282747647,3.047692,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Qin 2013","2013","Length of time post stroke",1,0,20,0,20,26.95,2.63,21.85,2.58,0,0.388651964223098,1.918789,1.157045,2.680533,0.151050349294472,2.713542,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Xu 2015","2015","Length of time post stroke",1,0,20,0,20,33.4,3.8,21.4,3.5,0,0.493693640832015,3.219636,2.252014,4.187257,0.24373341099797,2.389702,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Yan 2015","2015","Length of time post stroke",1,0,30,0,30,27,7,22,8,0,0.265539627206822,0.656551,0.136103,1.176999,0.0705112936171381,3.075738,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zhu 2006","2006","Length of time post stroke",1,0,35,0,35,22.84,10.53,19.36,10.87,0,0.24067746970894,0.321593,-0.150126,0.793312,0.0579256444254978,3.141259,"1::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Bai 2013","2013","Geographical location - continent of study conduct",2,0,40,0,39,31.18,17.38,34.19,18.1,0,0.225453078303193,-0.168025,-0.609905,0.273855,0.0508290905163855,1.963717,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen J 2014","2014","Geographical location - continent of study conduct",2,0,40,0,40,67.1,3.4,51.4,3.7,0,0.41938240372834,4.37597,3.553995,5.197944,0.17588160055696,1.606645,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chen S 2021","2021","Geographical location - continent of study conduct",2,0,59,0,62,24.82,3.31,20.16,3.07,0,0.205140562264149,1.451939,1.04987,1.854007,0.0420826502860511,1.994723,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Cheng 2021","","Geographical location - continent of study conduct",2,0,78,0,78,30.51,6.23,19.65,11.52,0,0.17354804290017,1.16697,0.826822,1.507118,0.0301189231944791,2.038756,"2::overall","CD001920_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
