dataset,analysis_id,measure,k,estimate,se,pval,ci_lb,ci_ub,tau2,I2,significant,direction_fragile,direction_fragility_index,sig_fragile,sig_fragility_index,sig_fragility_type,clinical_fragile,clinical_fragility_index,max_effect_change,mean_effect_change,max_change_study_idx,ci_width,ci_width_change,composite_fragility,fragility_quotient,fragility_class,log_k,abs_estimate,z_score,precision,near_null,borderline_sig,fragility_risk_score,risk_category,relative_position,effect_quartile,pub_version
CD012445_pub2_data,10,OR,4,-0.151164184238045,1.00568847601621,0.880520711019631,-2.12227737689679,1.8199490084207,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0782112265189601,0.0687570445206495,1,3.94222638531749,0.609893015675594,0,0,Robust,1.38629436111989,0.151164184238045,0.150309154219252,0.988719393157579,FALSE,FALSE,0.263419249574944,Moderate Risk,0.25,Q2,2
CD012503_pub3_data,1,OR,102,0.163562023882015,0.0978933688545788,0.0947575894211466,-0.0283054533982544,0.355429501162285,0.339130516093132,67.8449863404785,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0535007191516396,0.0061961579585045,51,0.383734954560539,0.00513825373001692,0,0,Robust,4.62497281328427,0.163562023882015,1.67081821573622,104.350239763913,FALSE,TRUE,0.165332959873928,Low Risk,0.5,Q2,3
CD012503_pub3_data,2,OR,57,0.0576266882293157,0.0616065698643082,0.349583009892992,-0.0631199699157789,0.17837334637441,0.02793083683199,20.1185672739213,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0297180003377282,0.00551275483768923,12,0.241493316290189,0.0041734024688995,0,0,Robust,4.04305126783455,0.0576266882293157,0.935398421893016,263.478961154234,TRUE,FALSE,0.146011880480193,Low Risk,0.210526315789474,Q1 (smallest),3
CD012503_pub3_data,3,OR,42,0.0201773723324227,0.113912355882673,0.859405748786851,-0.203086742591726,0.243441487256571,0.14835726273457,57.0797403463922,FALSE,TRUE,4,FALSE,0,gain,FALSE,0,0.0362588065802745,0.0119487095641785,12,0.446528229848296,0.0292109538092757,1,0.0952380952380952,Low Fragility,3.73766961828337,0.0201773723324227,0.177130673631269,77.0652039943296,TRUE,FALSE,0.305225390300312,Moderate Risk,0.285714285714286,Q1 (smallest),3
CD012503_pub3_data,4,OR,57,0.050483986969499,0.0645325607353714,0.43403678725288,-0.0759975079019725,0.17696548184097,0.0346945674016834,23.8224320907855,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0219559819063947,0.0057180797715439,13,0.252962989742943,0.00548681534142362,0,0,Robust,4.04305126783455,0.050483986969499,0.78230255229633,240.127667520667,TRUE,FALSE,0.158675756455151,Low Risk,0.228070175438597,Q1 (smallest),3
CD012503_pub3_data,5,OR,58,0.0620926928873801,0.0600155829805246,0.300851311018852,-0.0555356882656231,0.179721074040383,0.0246282974688047,17.9203621947905,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0349440796898323,0.00532010097463432,14,0.235256762306006,0.00381927801475973,0,0,Robust,4.06044301054642,0.0620926928873801,1.03460950979231,277.633547112092,TRUE,FALSE,0.137540853727396,Low Risk,0.241379310344828,Q2,3
CD012532_pub2_data,1,OR,7,-0.0467428513149321,0.759168836945174,0.950904401626434,-1.53468642991263,1.44120072728277,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0758508160035836,0.0216687617918601,3,2.9758871571954,0.238440963015707,1,0.142857142857143,Low Fragility,1.94591014905531,0.0467428513149321,0.0615710880639161,1.73509498710641,TRUE,FALSE,0.279056793339014,Moderate Risk,0.428571428571429,Q1 (smallest),2
CD012532_pub2_data,2,OR,7,-0.0467428513149321,0.759168836945174,0.950904401626434,-1.53468642991263,1.44120072728277,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.0758508160035836,0.0216687617918601,3,2.9758871571954,0.238440963015707,1,0.142857142857143,Low Fragility,1.94591014905531,0.0467428513149321,0.0615710880639161,1.73509498710641,TRUE,FALSE,0.279056793339014,Moderate Risk,0.428571428571429,Q1 (smallest),2
CD012570_pub2_data,1,OR,3,-1.07617849033316,0.896499567844363,0.229975191833209,-2.83328535546383,0.680928374797516,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.747387170166118,0.467315174435526,2,3.51421373026135,1.06943632256816,0,0,Robust,1.09861228866811,1.07617849033316,1.20042276531246,1.24422760023356,FALSE,FALSE,0.0611990071935398,Low Risk,0.666666666666667,Q4 (largest),2
CD012570_pub2_data,2,OR,9,-0.354969875605402,0.193664208179347,0.0668153329059635,-0.734544748731389,0.0246049975205843,0,0,FALSE,FALSE,0,TRUE,2,gain,FALSE,0,0.0881565754470174,0.0346740767027842,6,0.759149746251973,0.0472105370118056,1,0.222222222222222,Low Fragility,2.19722457733622,0.354969875605402,1.83291419174716,26.6625247111874,FALSE,TRUE,0.0946962961451643,Low Risk,0.666666666666667,Q3,2
CD012570_pub2_data,3,OR,6,-0.278248447712374,0.285251645316814,0.329337560886152,-0.837331399064123,0.280834503639375,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.231580566459186,0.0694827630244452,4,1.1181659027035,0.133332369385458,1,0,Low Fragility,1.79175946922806,0.278248447712374,0.975449054477278,12.289767978931,FALSE,FALSE,0.150386487912355,Low Risk,0.666666666666667,Q3,2
CD012570_pub2_data,4,OR,10,-0.0314169477850338,0.067543998478856,0.64183616073103,-0.16380075217542,0.100966856605352,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0381418955578035,0.0157493248009955,3,0.264767608780772,0.0150922774978324,0,0,Robust,2.30258509299405,0.0314169477850338,0.465133076106955,219.192892160154,TRUE,FALSE,0.254883903863365,Moderate Risk,0.3,Q1 (smallest),2
CD012570_pub2_data,5,OR,10,-0.362469876258365,0.634223633236986,0.567648932242743,-1.605525355547,0.880585603030269,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.124584025679051,0.0569595243963516,9,2.48611095857727,0.134480384769359,0,0,Robust,2.30258509299405,0.362469876258365,0.571517454195724,2.48608033084067,FALSE,FALSE,0.0872262821592368,Low Risk,0.9,Q3,2
CD012570_pub2_data,6,OR,10,-0.362469876258365,0.634223633236986,0.567648932242743,-1.605525355547,0.880585603030269,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.124584025679051,0.0569595243963516,9,2.48611095857727,0.134480384769359,0,0,Robust,2.30258509299405,0.362469876258365,0.571517454195724,2.48608033084067,FALSE,FALSE,0.0872262821592368,Low Risk,0.9,Q3,2
CD012572_pub3_data,1,OR,4,0.736884292891746,0.533210555120951,0.166979011183735,-0.308189191321926,1.78195777710542,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.515429060020928,0.26112425537355,4,2.09014696842734,0.4590468266558,1,0,Low Fragility,1.38629436111989,0.736884292891746,1.38197619273421,3.51724421718986,FALSE,FALSE,0.0640470920897331,Low Risk,1,Q4 (largest),3
CD012572_pub3_data,5,OR,3,0.3054712835211,0.846361283408124,0.718156982823602,-1.35336634986792,1.96430891691012,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,2,0.510649224046991,0.368659197409695,1,3.31767526677804,0.783660266792102,1,0,Low Fragility,1.09861228866811,0.3054712835211,0.360923035480817,1.39600965873266,FALSE,FALSE,0.19461532102151,Low Risk,0.333333333333333,Q3,3
CD012572_pub3_data,6,OR,5,0.0632175776455115,0.899043415089451,0.943941757571758,-1.69887513646771,1.82531029175873,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0349265843036623,0.0232484897303984,4,3.52418542822644,0.415976626220411,0,0,Robust,1.6094379124341,0.0632175776455115,0.0703164903768542,1.2371964668474,TRUE,FALSE,0.301617300167867,Moderate Risk,0.8,Q2,3
CD012572_pub3_data,7,OR,5,0.0632175776455115,0.899043415089451,0.943941757571758,-1.69887513646771,1.82531029175873,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0349265843036623,0.0232484897303984,5,3.52418542822644,0.415976626220411,0,0,Robust,1.6094379124341,0.0632175776455115,0.0703164903768542,1.2371964668474,TRUE,FALSE,0.301617300167867,Moderate Risk,1,Q2,3
CD012572_pub3_data,8,OR,5,0.0632175776455115,0.899043415089451,0.943941757571758,-1.69887513646771,1.82531029175873,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0349265843036623,0.0232484897303984,3,3.52418542822644,0.415976626220411,0,0,Robust,1.6094379124341,0.0632175776455115,0.0703164903768542,1.2371964668474,TRUE,FALSE,0.301617300167867,Moderate Risk,0.6,Q2,3
CD012572_pub3_data,9,OR,5,0.0446085559637701,0.89899489316699,0.960424827962326,-1.71738905692896,1.8066061688565,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0225776694773283,0.0176527645449612,1,3.52399522578547,0.415954026092095,0,0,Robust,1.6094379124341,0.0446085559637701,0.0496204776054095,1.23733002215798,TRUE,FALSE,0.314646065675598,Moderate Risk,0.2,Q1 (smallest),3
CD012572_pub3_data,10,OR,5,0.0446085559637701,0.89899489316699,0.960424827962326,-1.71738905692896,1.8066061688565,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0225776694773283,0.0176527645449612,1,3.52399522578547,0.415954026092095,0,0,Robust,1.6094379124341,0.0446085559637701,0.0496204776054095,1.23733002215798,TRUE,FALSE,0.314646065675598,Moderate Risk,0.2,Q1 (smallest),3
CD012572_pub3_data,11,OR,5,0.0446085559637701,0.89899489316699,0.960424827962326,-1.71738905692896,1.8066061688565,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0225776694773283,0.0176527645449612,1,3.52399522578547,0.415954026092095,0,0,Robust,1.6094379124341,0.0446085559637701,0.0496204776054095,1.23733002215798,TRUE,FALSE,0.314646065675598,Moderate Risk,0.2,Q1 (smallest),3
CD012572_pub3_data,13,OR,3,1.09493256415777,0.798481497216273,0.170291256138749,-0.470062412707741,2.65992754102329,1.38502097004864,75.0010926294681,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.613602171115258,0.43699481135975,2,3.12998995373103,1.60536568485574,1,0.333333333333333,Low Fragility,1.09861228866811,1.09493256415777,1.37126854908349,1.56844858289774,FALSE,FALSE,0.194276561735732,Low Risk,0.666666666666667,Q4 (largest),3
CD012586_pub2_data,1,OR,196,-0.0267517321245204,0.0280649160738484,0.340484159496012,-0.0817579568584025,0.0282544926093618,0.0307218335231225,23.1906556727658,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0112468402076832,0.00135330253198629,70,0.110012449467764,0.000434408395986581,0,0,Robust,5.27811465923052,0.0267517321245204,0.95320905482587,1269.61634342948,TRUE,FALSE,0.09207998262589,Low Risk,0.357142857142857,Q1 (smallest),2
CD012586_pub2_data,2,OR,95,-0.239905908829185,0.0761492232969319,0.00163007518036899,-0.38915564394187,-0.0906561737164995,0.142062155925201,39.3653204233092,TRUE,FALSE,0,FALSE,0,loss,TRUE,5,0.0288411739066858,0.00545021306357104,86,0.29849947022537,0.00212703970684528,1,0,Low Fragility,4.55387689160054,0.239905908829185,3.15047085764368,172.452321071177,FALSE,FALSE,0.0709645674423634,Low Risk,0.905263157894737,Q3,2
CD012586_pub2_data,3,OR,65,-0.0614715272024046,0.0671203105474021,0.359750335776524,-0.193024918506457,0.0700818641016475,0.117039093111263,51.0161830172604,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0431996367305401,0.00483417734274602,17,0.263106782608104,0.00492764923584004,0,0,Robust,4.17438726989564,0.0614715272024046,0.915840923575463,221.968877403756,TRUE,FALSE,0.214752111961233,Moderate Risk,0.261538461538462,Q1 (smallest),2
CD012586_pub2_data,4,OR,37,0.101104355758541,0.108949084081885,0.353409446802079,-0.11243192519058,0.314640636707662,0.0288818727109925,6.90593264263831,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0766331184426924,0.0126525509888671,26,0.427072561898242,0.00809177223729265,0,0,Robust,3.61091791264422,0.101104355758541,0.927996381158671,84.2466873189708,FALSE,FALSE,0.124858742799078,Low Risk,0.702702702702703,Q2,2
CD012586_pub2_data,5,OR,50,-0.136057348411963,0.067560332610375,0.0440237725313505,-0.268473167111845,-0.00364152971208095,0.00124055973337748,0.528031145530786,TRUE,FALSE,0,TRUE,11,loss,FALSE,0,0.0471678430308726,0.00551425687684359,36,0.264831637399764,0.00371421489295505,1,0.22,Low Fragility,3.91202300542815,0.136057348411963,2.01386439579294,219.086915988021,FALSE,TRUE,0.0512571386497111,Low Risk,0.72,Q2,2
CD012586_pub2_data,6,OR,23,0.0236339166500135,0.132831905040573,0.858783059738695,-0.236711833227353,0.28397966652738,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.123733458086507,0.0230721581494015,10,0.520691499754734,0.0333317267672826,1,0.0869565217391304,Low Fragility,3.13549421592915,0.0236339166500135,0.177923493928621,56.6754787695973,TRUE,FALSE,0.185646555302102,Low Risk,0.434782608695652,Q1 (smallest),2
CD012586_pub2_data,7,OR,44,-0.0533988564702959,0.135999782156204,0.694585923919298,-0.319953531401749,0.213155818461157,0.303180599478701,49.582017563517,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.123112630235614,0.0124775704984204,7,0.533109349862905,0.0134144386151722,1,0.0227272727272727,Low Fragility,3.78418963391826,0.0533988564702959,0.392639279443581,54.0659171492719,TRUE,FALSE,0.257370558485071,Moderate Risk,0.159090909090909,Q1 (smallest),2
CD012586_pub2_data,8,OR,50,-0.0850355826982096,0.283999169165261,0.764618122547955,-0.641663725901418,0.471592560504999,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0191700105698609,0.00393269518476447,43,1.11325628640642,0.0113023967142416,0,0,Robust,3.91202300542815,0.0850355826982096,0.299421941790002,12.3984062062902,TRUE,FALSE,0.100938585911305,Low Risk,0.86,Q2,2
CD012586_pub2_data,9,OR,9,-0.108522007664203,0.668411215534834,0.871023825839918,-1.41858391697512,1.20153990164671,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.113995926622411,0.0253591504584565,5,2.62012381862183,0.158937700028638,1,0.111111111111111,Low Fragility,2.19722457733622,0.108522007664203,0.162358148908929,2.23827035679957,FALSE,FALSE,0.212795821150883,Moderate Risk,0.555555555555556,Q2,2
CD012586_pub2_data,10,OR,13,-0.24626775913036,0.556854192967023,0.658309617486222,-1.33768192198584,0.845146403725121,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,4,0.0649290225294781,0.0285529098897455,11,2.18282832571096,0.0891315899124569,1,0,Low Fragility,2.56494935746154,0.24626775913036,0.442248190353384,3.22490563950131,FALSE,FALSE,0.112073050714822,Low Risk,0.846153846153846,Q3,2
CD012609_pub2_data,1,OR,7,-0.676933433632064,0.332378810813572,0.0416868999185422,-1.32838393205092,-0.0254829352132117,0.570771399468918,76.6163617550932,TRUE,FALSE,0,TRUE,5,loss,FALSE,0,0.258858433170034,0.107793600400999,3,1.30290099683771,0.194113074810913,1,0.714285714285714,Low Fragility,1.94591014905531,0.676933433632064,2.03663233518141,9.05176646494798,FALSE,TRUE,0.296453829968417,Moderate Risk,0.428571428571429,Q4 (largest),2
CD012609_pub2_data,2,OR,5,-0.929732289870084,0.582062239346416,0.110197214465224,-2.07055331574979,0.211088736009623,1.33555554512871,84.0763312245798,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.466428773344544,0.248092185709299,3,2.28164205175941,0.416277475972815,1,0.2,Low Fragility,1.6094379124341,0.929732289870084,1.5973073445102,2.95162478415576,FALSE,FALSE,0.195867635439611,Low Risk,0.6,Q4 (largest),2
CD012609_pub2_data,3,OR,5,0.135126005808459,0.973712196767781,0.889628683815072,-1.77331483116377,2.04356684278069,3.8273338206745,87.3269737564443,FALSE,,,,,gain,,,,,5,3.81688167394446,,,,"",1.6094379124341,0.135126005808459,0.138774071288218,1.05472388230368,FALSE,FALSE,0.623060440044472,Very High Risk,1,Q2,2
CD012609_pub2_data,4,OR,7,-0.281196165830299,0.218169462047443,0.197436764730671,-0.708800453969765,0.146408122309166,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,1,0.121816405041749,0.0529757609989428,4,0.855208576278931,0.069451306733536,1,0,Low Fragility,1.94591014905531,0.281196165830299,1.28888875276756,21.0093239890078,FALSE,FALSE,0.137689561957411,Low Risk,0.571428571428571,Q3,2
CD012623_pub2_data,1,OR,25,0.926042933403699,0.179814700456095,2.60507885125448e-07,0.573612596618894,1.2784732701885,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0662419084545837,0.0265255192918374,8,0.70486067356961,0.014852492948411,0,0,Robust,3.2188758248682,0.926042933403699,5.14998457331251,30.9278415877326,FALSE,FALSE,0.0682776105144948,Low Risk,0.32,Q4 (largest),2
CD012623_pub2_data,2,OR,6,-0.009519006106637,0.8220738396492,0.990761294277615,-1.62075412445163,1.60171611223835,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.00380825615837419,0.00253905576106627,2,3.22247023668998,0.307569090672043,0,0,Robust,1.79175946922806,0.009519006106637,0.011579259243548,1.47971591112283,TRUE,FALSE,0.320554512761954,Moderate Risk,0.333333333333333,Q1 (smallest),2
CD012635_pub2_data,1,OR,7,-0.145836192979917,0.10895447981332,0.180731641375882,-0.359383049368321,0.0677106634084867,6.62976356923238e-07,0.000629082332392844,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0639378705716477,0.0256184742416528,5,0.427093712776807,0.042182378491511,0,0,Robust,1.94591014905531,0.145836192979917,1.33850570650963,84.2383432610856,FALSE,FALSE,0.211907916246975,Moderate Risk,0.714285714285714,Q2,2
CD012635_pub2_data,2,OR,8,-0.154080412785534,0.124176313753017,0.214672372726061,-0.397461515474393,0.0893006899033259,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0607989824359355,0.0307794354771126,8,0.486762205377719,0.0848190631481148,0,0,Robust,2.07944154167984,0.154080412785534,1.24081967106863,64.8518654775872,FALSE,FALSE,0.194696889869997,Low Risk,1,Q2,2
CD012635_pub2_data,3,OR,10,-0.0852629147287299,0.0871565834671245,0.327939420140926,-0.256086679339853,0.0855608498823933,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0504411589009577,0.018986831007743,3,0.341647529222246,0.0305940673662209,0,0,Robust,2.30258509299405,0.0852629147287299,0.978272797497748,131.643555918298,TRUE,FALSE,0.21833875788623,Moderate Risk,0.3,Q2,2
CD012635_pub2_data,4,OR,6,-0.10735603706089,0.308828045885197,0.728122588397516,-0.712647884411759,0.497935810289979,0.111222260726325,19.4596934983187,FALSE,TRUE,1,FALSE,0,gain,TRUE,2,0.331698018028456,0.137518282066082,6,1.21058369470174,0.0805116822670888,2,0.166666666666667,Moderate Fragility,1.79175946922806,0.10735603706089,0.347623988466379,10.4849540886251,FALSE,FALSE,0.320464662265457,Moderate Risk,1,Q2,2
CD012635_pub2_data,5,OR,5,0.178094951542531,0.520559871334363,0.732259129099879,-0.842183648069625,1.19837355115469,0.510406292639886,41.107455534398,FALSE,TRUE,2,FALSE,0,gain,TRUE,4,0.682066793643219,0.300350031980347,4,2.04055719922431,0.234221871680368,2,0.4,Moderate Fragility,1.6094379124341,0.178094951542531,0.342121937071362,3.69027411767588,FALSE,FALSE,0.382245564639829,Moderate Risk,0.8,Q2,2
CD012635_pub2_data,6,OR,6,0.00411811790937796,0.119051363461848,0.972405796478159,-0.229218266786233,0.237454502604989,2.4727347756448e-06,0.00201233813564283,FALSE,TRUE,3,FALSE,0,gain,FALSE,0,0.0167054955499458,0.00967466170535737,6,0.466672769391221,0.0601672802728472,1,0.5,Low Fragility,1.79175946922806,0.00411811790937796,0.034591102442079,70.5555615508231,TRUE,FALSE,0.324293251912923,Moderate Risk,1,Q1 (smallest),2
CD012635_pub2_data,8,OR,3,-0.0923982364877181,0.233627217865898,0.692478116380798,-0.550299169313171,0.365502696337735,0,0,FALSE,TRUE,1,FALSE,0,gain,TRUE,1,0.323284142574799,0.150418163633875,2,0.915801865650906,0.309058923763699,2,0.333333333333333,Moderate Fragility,1.09861228866811,0.0923982364877181,0.395494314967851,18.3211666677725,TRUE,FALSE,0.33518232639814,Moderate Risk,0.666666666666667,Q2,2
CD012635_pub2_data,9,OR,4,0.0903230094997829,0.129998128585618,0.487179154720922,-0.164468640585635,0.345114659585201,2.34824829638868e-06,0.00291308343986518,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.085153333636309,0.0449047009199587,2,0.509583300170836,0.090911793744675,0,0,Robust,1.38629436111989,0.0903230094997829,0.694802382791959,59.1733012788281,TRUE,FALSE,0.305884332272996,Moderate Risk,0.5,Q2,2
CD012642_pub2_data,1,OR,21,-0.0750312627538696,0.241840177550214,0.756369757407092,-0.54902930076706,0.398966775259321,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0884292737233543,0.0175056628980006,5,0.947996076026381,0.0236516698642695,0,0,Robust,3.04452243772342,0.0750312627538696,0.310251437597835,17.0979126480873,TRUE,FALSE,0.16218260047939,Low Risk,0.238095238095238,Q2,2
CD012642_pub2_data,2,OR,24,-1.09227004067575,0.199411159788462,4.314330707944e-08,-1.48310873197649,-0.701431349374998,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.131414395086417,0.0493317603037257,24,0.781677382601496,0.0357158458319949,0,0,Robust,3.17805383034795,1.09227004067575,5.47747699694663,25.147862738428,FALSE,FALSE,0.0697671586357541,Low Risk,1,Q4 (largest),2
CD012642_pub2_data,3,OR,28,0.89490312328388,0.190539249394498,2.64415787469286e-06,0.521453056829368,1.26835318973839,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0431314919984986,0.0194210279895962,7,0.746900132909023,0.0140992254228418,0,0,Robust,3.3322045101752,0.89490312328388,4.6966865153911,27.5442594134976,FALSE,FALSE,0.0645886652547721,Low Risk,0.25,Q4 (largest),2
CD012642_pub2_data,4,OR,9,-0.242663952831119,0.851612385889586,0.775685144464871,-1.91179355796293,1.4264656523007,4.61468764729435,72.9470913686417,FALSE,TRUE,3,FALSE,0,gain,TRUE,3,0.414636919544634,0.271948928597261,8,3.33825921026363,0.20124886864631,2,0.333333333333333,Moderate Fragility,2.19722457733622,0.242663952831119,0.28494648134742,1.37884694612897,FALSE,FALSE,0.48661111391036,High Risk,0.888888888888889,Q3,2
CD012642_pub2_data,5,OR,11,0.610355038972552,0.674824663562004,0.365749081794991,-0.712276997488335,1.93298707543344,3.10666179583094,65.935855358255,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.312034474908421,0.174826266977068,4,2.64526407292177,0.211768385825249,0,0,Robust,2.39789527279837,0.610355038972552,0.904464629005771,2.19592805018192,FALSE,FALSE,0.179667670596535,Low Risk,0.363636363636364,Q4 (largest),2
CD012642_pub2_data,6,OR,4,0.706441243735247,0.414230842450522,0.0881144650127441,-0.105436288753463,1.51831877622396,0.138853557159069,19.8689840101637,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.418868038230112,0.151710996946485,2,1.62375506497742,0.455936278537248,1,0.25,Low Fragility,1.38629436111989,0.706441243735247,1.70542888490885,5.8279408568929,FALSE,TRUE,0.0949845388807604,Low Risk,0.5,Q4 (largest),2
CD012642_pub2_data,7,OR,4,0.636499208381194,0.429814837741447,0.138641646785253,-0.205922393612969,1.47892081037536,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.268549045546951,0.166661391991992,4,1.68484320398833,0.289018768421767,0,0,Robust,1.38629436111989,0.636499208381194,1.48086839376187,5.41298959654649,FALSE,FALSE,0.0736873376782695,Low Risk,1,Q4 (largest),2
CD012642_pub2_data,9,OR,3,-0.183374736490972,1.16823947643971,0.875271064576387,-2.47308203563073,2.10633256264878,0,0,FALSE,FALSE,0,FALSE,0,gain,TRUE,2,0.173696056010274,0.115411503249413,2,4.57941459827951,1.02922567955521,1,0,Low Fragility,1.09861228866811,0.183374736490972,0.156966735150758,0.732716961204425,FALSE,FALSE,0.271671989290212,Moderate Risk,0.666666666666667,Q2,2
CD012693_pub3_data,1,OR,21,0.0544381031218092,0.0589215453562856,0.355534076186612,-0.0610460036899539,0.169922209933572,0.00743722217508024,10.6400449603755,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.042437741344529,0.00960514814521398,19,0.230968213623526,0.00809551350124033,0,0,Robust,3.04452243772342,0.0544381031218092,0.923908271458835,288.03929718237,TRUE,FALSE,0.20262464440975,Moderate Risk,0.904761904761905,Q1 (smallest),3
CD012693_pub3_data,2,OR,20,-0.277200526084211,0.222941491982118,0.213728606960718,-0.714157821028786,0.159756768860365,0,0,FALSE,FALSE,0,FALSE,0,gain,FALSE,0,0.0429425149160485,0.00917651301230739,8,0.873914589889151,0.0290956366072761,0,0,Robust,2.99573227355399,0.277200526084211,1.24337790879432,20.1195467869699,FALSE,FALSE,0.0792526353013472,Low Risk,0.4,Q3,3
CD012693_pub3_data,3,OR,26,-0.00118829616355406,0.0477445551926743,0.980143803140601,-0.0947659047990805,0.0923893124719724,0.000494817851447601,0.808362216231329,FALSE,TRUE,10,FALSE,0,gain,FALSE,0,0.0316179118111984,0.0067932755887756,22,0.187155217271053,0.00499877141467043,1,0.384615384615385,Low Fragility,3.25809653802148,0.00118829616355406,0.0248886215141949,438.684507012311,TRUE,FALSE,0.191795315104593,Low Risk,0.846153846153846,Q1 (smallest),3
CD012693_pub3_data,5,OR,22,-0.262187224481126,0.145023977639267,0.0706238097069283,-0.546428997548832,0.0220545485865789,0,0,FALSE,FALSE,0,TRUE,3,gain,TRUE,2,0.0931932150572723,0.020545434177106,13,0.56848354613541,0.020252069481436,2,0.136363636363636,Moderate Fragility,3.09104245335832,0.262187224481126,1.8078887970739,47.5466994510276,FALSE,TRUE,0.0793599294820022,Low Risk,0.590909090909091,Q3,3
CD012693_pub3_data,6,OR,17,-0.0446797363227099,0.156081182346976,0.774679300921888,-0.350593232387212,0.261233759741793,0,0,FALSE,TRUE,2,FALSE,0,gain,FALSE,0,0.0796783742747408,0.0180657123616133,16,0.611826992129005,0.0199738285902152,1,0.117647058823529,Low Fragility,2.83321334405622,0.0446797363227099,0.286259596774355,41.0486527187644,TRUE,FALSE,0.197677329131364,Low Risk,0.941176470588235,Q1 (smallest),3
CD012693_pub3_data,7,OR,27,-0.00475340654900276,0.453903116161994,0.991644471606903,-0.894387166697012,0.884880353599007,0,0,FALSE,TRUE,1,FALSE,0,gain,FALSE,0,0.00531594895286996,0.00076889100484175,9,1.77926752029602,0.0340108761060734,1,0.037037037037037,Low Fragility,3.29583686600433,0.00475340654900276,0.0104722932708537,4.85370828905431,TRUE,FALSE,0.184338111877405,Low Risk,0.333333333333333,Q1 (smallest),3
CD012693_pub3_data,8,OR,13,-0.407277441472887,0.311772516669033,0.191440741124908,-1.01834034551361,0.203785462567831,0.79504983274532,86.2962877108743,FALSE,FALSE,0,TRUE,1,gain,FALSE,0,0.173367601342174,0.0624830568138413,4,1.22212580808144,0.119841235970115,1,0.0769230769230769,Low Fragility,2.56494935746154,0.407277441472887,1.30632887665733,10.2878433478255,FALSE,FALSE,0.296321489733583,Moderate Risk,0.307692307692308,Q3,3
CD012693_pub3_data,9,OR,14,0.179268836890872,0.0557790053946314,0.00130939615956382,0.0699439952239289,0.288593678557815,0,0,TRUE,FALSE,0,FALSE,0,loss,FALSE,0,0.0217060971040315,0.00859938779425248,11,0.218649683333886,0.00893295719465845,0,0,Robust,2.63905732961526,0.179268836890872,3.21391239629608,321.409321474405,FALSE,FALSE,0.0942021276266912,Low Risk,0.785714285714286,Q2,3
