dataset,analysis_id,k,estimate,I2,tau2,direction_fragile,sig_fragile,fragility_any,MAFI_base,MAFI_empirical,MAFI_simple
CD013303_pub2_data,4,12,0.0268367878009762,8.92744979693828,0.0556070710887453,TRUE,FALSE,1,0.231723212965137,0.196195945373217,0.161666666666667
CD013303_pub2_data,5,8,0.68593203973389,6.27298296669054,0.0417279416345624,FALSE,TRUE,1,0.303435104760253,0.296502687467413,0.2425
CD013303_pub2_data,6,11,0.662976541626535,0,0,FALSE,FALSE,0,0.157305382191427,0.135205682161255,0.135
CD013303_pub2_data,7,6,-0.0983493202278276,0,0,TRUE,FALSE,1,0.293309291380388,0.325867481545319,0.293333333333333
CD013303_pub2_data,8,5,-0.192031223254422,0,0,FALSE,FALSE,0,0.323083448491959,0.22554844386583,0.225
CD013303_pub2_data,9,7,-0.13944102194904,0,0,FALSE,FALSE,0,0.208398182779597,0.195123547185488,0.195
CD013303_pub2_data,10,7,-0.0511143379216061,0,0,TRUE,FALSE,1,0.260321273959327,0.294258857657619,0.266428571428571
CD013303_pub2_data,11,8,0.132576143438481,0,0,FALSE,FALSE,0,0.232678024146668,0.180374503360922,0.18
CD013303_pub2_data,12,4,0.57065405341762,0,0,TRUE,TRUE,1,0.539820528609467,0.490459404546907,0.49
CD013303_pub2_data,13,6,-0.174505602801045,0,0,FALSE,FALSE,0,0.224466438892918,0.210133397777793,0.21
CD013303_pub2_data,14,4,-0.19269936593651,0,0,FALSE,FALSE,0,0.364390493234974,0.240702025561124,0.24
CD013303_pub2_data,15,5,0.207487612171319,0,0,TRUE,FALSE,1,0.351680361667476,0.364287268565956,0.325
CD013303_pub2_data,16,3,-0.116126873210692,0,0,TRUE,FALSE,1,0.408109015142311,0.486610388804417,0.421666666666667
CD013303_pub2_data,23,4,-0.111073244908961,0,0,FALSE,FALSE,0,0.253480509897601,0.240124306339464,0.24
CD013331_pub2_data,1,18,0.0313087386836769,0,0,FALSE,FALSE,0,0.0328135808052966,0.0300259445624348,0.03
CD013331_pub2_data,2,6,0.622974733913098,0,0,FALSE,FALSE,0,0.336779543420298,0.211020723964817,0.21
CD013331_pub2_data,3,7,-0.0173783730636338,0,0,FALSE,FALSE,0,0.197606755959545,0.195024037391291,0.195
CD013331_pub2_data,4,5,0.173923818854725,81.1635904078634,5.04792054127745,TRUE,FALSE,1,0.772968905623546,0.528290376799953,0.325
CD013332_pub2_data,1,35,-0.519296059932857,25.6484736775996,0.0857938398783649,FALSE,FALSE,0,0.0663987687042446,0.0514362041151728,0
CD013332_pub2_data,2,22,-0.250201753454489,0,0,FALSE,TRUE,1,0.214971944748569,0.413597699678124,0.25
CD013332_pub2_data,3,6,0.0178886188555926,0,0,FALSE,FALSE,0,0.212371320664158,0.210021866397762,0.21
CD013332_pub2_data,4,4,0.818934746564729,68.0243927513192,1.21745951358795,TRUE,TRUE,1,0.723690941366581,0.6269491623478,0.49
CD013342_pub2_data,1,60,-0.258701834813899,0,0,FALSE,FALSE,0,0.00379494909897548,3.49939456687802e-05,0
CD013342_pub2_data,2,44,-0.384277270533015,0,0,FALSE,FALSE,0,0.0108239232338106,9.98094497945368e-05,0
CD013342_pub2_data,3,31,0.0733907506267489,0,0,TRUE,FALSE,1,0.051331278241467,0.0450278918802811,0.032258064516129
CD013342_pub2_data,4,14,0.170054496520994,0,0,TRUE,FALSE,1,0.206059967980295,0.140207754407296,0.125714285714286
CD013342_pub2_data,5,18,0.183663595128908,0,0,FALSE,FALSE,0,0.099390033274541,0.0304420796499696,0.03
CD013342_pub2_data,6,16,0.608313630617341,0,0,FALSE,TRUE,1,0.100954705910428,0.111844746986449,0.09125
CD013342_pub2_data,8,8,-0.147410132932788,0,0,TRUE,FALSE,1,0.332093552624845,0.267504435189165,0.2425
CD013342_pub2_data,9,8,-0.335693589913582,0,0,FALSE,FALSE,0,0.240528701887463,0.180446895949903,0.18
CD013342_pub2_data,10,8,1.19354332791282,54.1281937199864,0.719772124367331,,,,,,
CD013342_pub2_data,12,7,-0.143789244694587,0,0,TRUE,FALSE,1,0.27984229872977,0.29443886473081,0.266428571428571
CD013342_pub2_data,7,9,0.497234858667924,0,0,FALSE,FALSE,0,0.191954022382284,0.165248548154455,0.165
CD013344_pub2_data,1,14,-0.665375319930003,55.4206585804166,1.05221705782031,FALSE,TRUE,1,0.287518169559899,0.260460119002596,0.125714285714286
CD013344_pub2_data,2,13,-0.737198389470139,81.3613095600925,1.58094073686579,FALSE,TRUE,1,0.349992235740567,0.331825360861583,0.143461538461538
CD013344_pub2_data,3,11,-0.187286817791055,0,0,FALSE,FALSE,0,0.193347705745625,0.135376216073174,0.135
CD013344_pub2_data,4,10,-0.346388536847896,57.7716897536981,0.448193263733551,FALSE,TRUE,1,0.37448988087787,0.348717348152553,0.2
CD013344_pub2_data,5,9,-0.703932468420091,0,0,FALSE,FALSE,0,0.19719840888098,0.165296907637393,0.165
CD013344_pub2_data,6,6,-0.0755660688803466,0,0,TRUE,FALSE,1,0.436951551836755,0.442142970586317,0.376666666666667
CD013344_pub2_data,7,4,-0.300764700108259,0.731766809491981,0.00529894267479162,TRUE,FALSE,1,0.493571352131472,0.415992171013151,0.365
CD013344_pub2_data,8,4,0.566124720870086,0,0,FALSE,FALSE,0,0.248977951567085,0.240082787394814,0.24
CD013344_pub2_data,9,3,-0.208371331084286,0,0,FALSE,FALSE,0,0.446744974015917,0.2564714482671,0.255
CD013344_pub2_data,10,6,-0.319701028913688,0,0,TRUE,FALSE,1,0.366896159767428,0.326397705761248,0.293333333333333
CD013344_pub2_data,11,7,0.282384590589475,5.77060778325289,0.0463351949803324,FALSE,FALSE,0,0.352538659702723,0.207506054746868,0.195
CD013344_pub2_data,12,3,-0.297353666923231,0,0,FALSE,FALSE,0,0.362277461864201,0.255692557311273,0.255
CD013344_pub2_data,14,4,-0.2893208750215,0,0,FALSE,FALSE,0,0.327111727740998,0.240580772380481,0.24
CD013353_pub2_data,1,12,0,0,0,FALSE,FALSE,0,0.12,0.12,0.12
CD013353_pub2_data,2,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD013353_pub2_data,3,7,0,0,0,FALSE,FALSE,0,0.195,0.195,0.195
CD013353_pub2_data,4,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD013355_pub2_data,1,4,-0.0508541841791486,0,0,FALSE,FALSE,0,0.245252438598275,0.240048433732876,0.24
CD013355_pub2_data,4,3,-0.228315387591135,0,0,FALSE,FALSE,0,0.354527158625936,0.255621090294625,0.255
CD013355_pub2_data,6,4,-0.191868823116767,36.9769070559535,0.349266221617456,TRUE,FALSE,1,0.707285327488105,0.662433608135676,0.49
CD013355_pub2_data,7,4,-0.134242001513471,27.1557584001815,0.16527529330657,TRUE,FALSE,1,0.530598408709861,0.468916767817561,0.365
CD013358_pub2_data,1,28,-0.0782150042816708,0,0,FALSE,FALSE,0,0.00641593368085728,5.91625417856145e-05,0
CD013358_pub2_data,2,44,-0.021613260723359,0,0,FALSE,FALSE,0,0.00267262682974553,2.4644799082625e-05,0
CD013358_pub2_data,3,40,-0.0799732838289841,0,0,FALSE,FALSE,0,0.00281956809660003,2.59997723838997e-05,0
CD013358_pub2_data,4,44,-0.106533078982811,0,0,FALSE,FALSE,0,0.00238903539331947,2.20297486406826e-05,0
CD013358_pub2_data,5,40,-0.0972863612665967,0,0,FALSE,FALSE,0,0.00266615163087975,2.45850900453247e-05,0
CD013358_pub2_data,6,15,-0.109783052646468,0,0,FALSE,FALSE,0,0.082284283559091,0.0750671697607674,0.075
CD013358_pub2_data,7,6,0.0401395843298931,0,0,TRUE,FALSE,1,0.289388295098859,0.325831325294665,0.293333333333333
CD013358_pub2_data,8,7,0.344603612763451,0,0,TRUE,FALSE,1,0.338616186052594,0.29485368624631,0.266428571428571
CD013358_pub2_data,9,7,-0.135448391533143,0,0,FALSE,FALSE,0,0.20840764759673,0.195123634462363,0.195
CD013358_pub2_data,10,5,-0.189107122789441,0,0,FALSE,FALSE,0,0.323094403793843,0.225548544886747,0.225
CD013358_pub2_data,11,5,-0.21825421346199,0,0,FALSE,FALSE,0,0.321984677940492,0.225538311894101,0.225
CD013358_pub2_data,12,10,-0.122845643547334,0,0,FALSE,FALSE,0,0.159128963170578,0.150084179901462,0.15
CD013358_pub2_data,13,16,-0.0599862913669822,0,0,FALSE,FALSE,0,0.0656143174961428,0.0600517706868533,0.06
CD013358_pub2_data,14,19,-0.0689271886994127,0,0,FALSE,FALSE,0,0.0200422793689127,0.0150464958147476,0.015
CD013358_pub2_data,15,10,0.466806257009282,69.5990881876208,0.753981492443757,TRUE,FALSE,1,0.424820284787343,0.359419335471092,0.2
CD013358_pub2_data,16,10,-0.237419078656409,0,0,FALSE,FALSE,0,0.219384163764219,0.150372802871749,0.15
CD013358_pub2_data,17,6,0.322836249408238,0,0,FALSE,FALSE,0,0.278145052765888,0.210480044201594,0.21
CD013358_pub2_data,18,15,-0.0724994125082617,0,0,FALSE,FALSE,0,0.0815717952920072,0.0750605997712741,0.075
CD013358_pub2_data,19,6,-0.146746548178904,0,0,FALSE,FALSE,0,0.217642936823993,0.210070476970571,0.21
CD013366_pub2_data,1,13,-0.589822656971029,0,0,FALSE,TRUE,1,0.230059625884876,0.359529670527342,0.258846153846154
CD013366_pub2_data,2,22,-0.164390104397035,0,0,FALSE,FALSE,0,0.0190402913033041,0.000135119340681536,0
CD013366_pub2_data,3,14,-0.282770081477924,26.6421660875701,0.11864119342842,FALSE,FALSE,0,0.187854919142408,0.143631754188652,0.09
CD013366_pub2_data,4,14,-0.563327910129308,45.9715539220576,0.206500283931537,FALSE,TRUE,1,0.300869083648165,0.359498361252181,0.197142857142857
CD013366_pub2_data,5,16,-0.488718495286161,27.3423533296766,0.142302499296864,FALSE,TRUE,1,0.191749693286214,0.218329529268391,0.1225
CD013366_pub2_data,6,16,-0.422693898784652,19.147641893385,0.103896105339008,FALSE,TRUE,1,0.270023769512103,0.460148495845733,0.27875
CD013366_pub2_data,7,13,-0.275227920849717,0,0,FALSE,FALSE,0,0.13977386755697,0.105252194464651,0.105
CD013366_pub2_data,8,6,-0.253034094076015,0,0,FALSE,FALSE,0,0.343840941856799,0.210937504200254,0.21
CD013366_pub2_data,9,5,-0.308812766030998,0,0,FALSE,FALSE,0,0.277891162743858,0.225309718335669,0.225
CD013366_pub2_data,10,6,-0.36183288731794,5.81175503299132,0.0202403686681154,FALSE,FALSE,0,0.242891140353547,0.221819622920036,0.21
CD013366_pub2_data,12,4,0.0837588341320021,0,0,TRUE,FALSE,1,0.661060364733911,0.588512985634227,0.49
CD013366_pub2_data,13,6,-0.221427951297909,0,0,TRUE,FALSE,1,0.540438103438102,0.44265223693547,0.376666666666667
CD013377_pub2_data,3,6,0.0943747198946211,18.3638583356533,0.0741358100909527,TRUE,FALSE,1,0.377116334814527,0.362880991361882,0.293333333333333
CD013377_pub2_data,4,3,0.936556149038304,35.6427711645789,0.234001369900025,FALSE,TRUE,1,0.628481529964672,0.878054504844122,0.588333333333333
CD013396_pub2_data,1,14,-0.357284458476621,12.6935473373058,0.019091256339921,FALSE,FALSE,0,0.126748207344391,0.115491857650118,0.09
CD013396_pub2_data,2,15,-0.189260405787199,58.8047517051484,0.10434346861026,FALSE,TRUE,1,0.263940553422557,0.247987495042766,0.108333333333333
CD013396_pub2_data,3,8,-0.216225988611756,0,0,FALSE,TRUE,1,0.325437859639275,0.386986992200266,0.305
CD013396_pub2_data,4,35,-0.0297918356979995,20.9312955188062,0.0887809213445907,TRUE,FALSE,1,0.0730818648114073,0.0816130770031426,0.0285714285714286
CD013396_pub2_data,5,27,-0.182721183061027,23.7636939737485,0.0451332000958833,FALSE,TRUE,1,0.242808964979989,0.476314393291226,0.259259259259259
CD013396_pub2_data,6,9,-0.0547409793772665,0.000639276214293277,4.55560809155216e-07,FALSE,FALSE,0,0.168443146376932,0.165033016668674,0.165
CD013396_pub2_data,7,9,-0.00282357335470104,0.0145560379562881,8.10839732954949e-06,TRUE,FALSE,1,0.392419874339725,0.550790161314874,0.442777777777778
CD013396_pub2_data,8,4,0.0523880344090375,0,0,TRUE,FALSE,1,0.472077504373093,0.414566435456065,0.365
CD013396_pub2_data,9,4,0.0314344926576094,31.0521105728106,0.0437055848947627,TRUE,FALSE,1,0.525179873894036,0.649459056353363,0.49
CD013396_pub2_data,10,3,0.135823970676814,0,0,FALSE,FALSE,0,0.266133580173004,0.255102664855183,0.255
CD013408_pub2_data,1,5,-0.482067250149651,41.3356751923496,0.07416827406106,FALSE,TRUE,1,0.544567911422512,0.803939938899907,0.525
CD013408_pub2_data,2,3,-0.382851695009407,64.5781053151089,0.198196952910086,FALSE,TRUE,1,0.612516827583047,0.660456476676246,0.421666666666667
CD013408_pub2_data,5,5,-0.452229525432497,34.7131098701348,0.178048845750452,FALSE,TRUE,1,0.394254055658952,0.460041457948838,0.325
CD013408_pub2_data,6,3,-0.205129822788429,63.1419970843668,1.08200632748597,TRUE,TRUE,1,0.935046744452675,0.716056611941201,0.588333333333333
CD013408_pub2_data,7,5,-0.270959977252371,18.5880016883128,0.00859567927219928,FALSE,FALSE,0,0.31208688804815,0.262458240002733,0.225
CD013408_pub2_data,8,4,-0.334382249203773,7.16837493628617,0.00317563994711577,FALSE,FALSE,0,0.272789240237939,0.254506903787278,0.24
CD013408_pub2_data,11,5,0.136180832949046,0,0,FALSE,FALSE,0,0.235377527603787,0.225095693150994,0.225
CD013408_pub2_data,12,3,0.138221144315883,0,0,FALSE,FALSE,0,0.342161610188461,0.25550706522633,0.255
CD013408_pub2_data,13,3,0.229661808204711,0,0,TRUE,FALSE,1,0.507722717411764,0.487232277134399,0.421666666666667
CD013408_pub2_data,15,4,0.129910749517778,0,0,FALSE,FALSE,0,0.259067311088403,0.240175823293245,0.24
CD013408_pub2_data,17,5,0.343131983294549,32.2106093487328,0.0368002142325643,FALSE,TRUE,1,0.629179784396276,0.951155022955706,0.625
CD013414_pub2_data,1,10,-0.00861610445989568,0,0,TRUE,FALSE,1,0.275933757627255,0.358339946446232,0.3
CD013414_pub2_data,2,8,0.186553476256954,0,0,FALSE,FALSE,0,0.190533681263877,0.180097133073521,0.18
CD013414_pub2_data,4,13,0.391391359069312,94.0273564535862,0.427625001267264,FALSE,TRUE,1,0.345403138506551,0.356881545669128,0.143461538461538
CD013414_pub2_data,5,7,-0.0699596874475092,0,0,FALSE,FALSE,0,0.202856274648562,0.195072444199129,0.195
CD013414_pub2_data,6,15,0.811068232301334,51.7789928444867,0.276429145483964,FALSE,FALSE,0,0.209936190402863,0.178847330068122,0.075
CD013414_pub2_data,8,5,0.580943490457373,52.9712136097556,0.152016104021133,FALSE,TRUE,1,0.524601005804324,0.662117603301921,0.425
CD013414_pub2_data,3,6,-0.0127426300075923,0,0,TRUE,FALSE,1,0.348966931132118,0.441479981964539,0.376666666666667
CD013421_pub2_data,1,52,-0.885889660410222,27.2214402789468,0.209868495689534,FALSE,FALSE,0,0.0688054214725908,0.0545753202727162,0
CD013421_pub2_data,2,16,1.41946265284481,65.094494252399,0.267546209365857,FALSE,FALSE,0,0.200583504189062,0.190284838306105,0.06
CD013421_pub2_data,3,13,-1.14283905083533,56.730461140497,0.319875766385996,FALSE,FALSE,0,0.243390181653112,0.218690799711568,0.105
CD013421_pub2_data,4,3,-0.0173334051237613,0,0,FALSE,FALSE,0,0.256834431995929,0.255016915645487,0.255
CD013421_pub2_data,5,3,-0.00935125201139828,0,0,FALSE,FALSE,0,0.25640268780171,0.255012934450356,0.255
CD013421_pub2_data,6,8,-0.361748187891755,0,0,FALSE,FALSE,0,0.194591162526633,0.180134547878083,0.18
CD013421_pub2_data,7,7,-0.562430596438676,0,0,FALSE,FALSE,0,0.239238069325723,0.195407927630675,0.195
CD013425_pub2_data,1,11,-0.371824921721004,64.3428401812484,0.0809520741255641,FALSE,FALSE,0,0.273962245811616,0.263780442522307,0.135
CD013425_pub2_data,2,13,0.107713312862038,79.6873084670919,0.33362674956639,TRUE,FALSE,1,0.312247936775495,0.317938806251733,0.143461538461538
CD013425_pub2_data,3,18,-0.218176528265506,65.1417070655756,0.352689224012193,FALSE,FALSE,0,0.253944880926459,0.160800971015382,0.03
CD013425_pub2_data,4,49,0.450366764224056,9.47878905137176,0.102697563637183,,,,,,
CD013425_pub2_data,5,23,0.943827511743712,92.6854660482966,2.55025396001738,FALSE,FALSE,0,0.223512687429388,0.185722644459267,0
CD013425_pub2_data,6,31,-0.897591929733471,50.2988427903246,0.237649825987841,FALSE,FALSE,0,0.108765024437699,0.100672998161864,0
CD013425_pub2_data,7,10,1.06164932492176,93.0311429453236,1.13752607228766,FALSE,FALSE,0,0.367579028078181,0.336352907750125,0.15
CD013425_pub2_data,8,25,1.55261673059123,73.8301061993109,1.27207494009854,FALSE,FALSE,0,0.174159110445705,0.14790456376523,0
CD013425_pub2_data,9,35,-0.0324690251235611,83.3451324082013,1.31607929093193,TRUE,FALSE,1,0.304260576517564,0.385003165915272,0.157142857142857
CD013425_pub2_data,10,15,-1.31597939124378,74.1232809666552,0.790341939752485,FALSE,FALSE,0,0.240218103930261,0.223403059742126,0.075
CD013425_pub2_data,11,18,-1.2553295318134,69.8555168614594,0.571581046640776,FALSE,FALSE,0,0.183801532217363,0.169840964882969,0.03
CD013425_pub2_data,12,16,0.731836940800527,0,0,,,,,,
CD013425_pub2_data,13,21,0.753852202418842,0,0,,,,,,
CD013429_pub2_data,1,23,1.08941533923255,49.8612091273511,2.09574264236885,,,,,,
CD013429_pub2_data,2,26,1.25811707911637,47.8281431626866,1.76011024542963,FALSE,FALSE,0,0.119610500895004,0.0958771726828251,0
CD013429_pub2_data,3,19,1.40072646173306,0,0,FALSE,FALSE,0,0.061984844363157,0.0154332561644488,0.015
CD013429_pub2_data,5,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD013429_pub2_data,7,3,0,0,0,FALSE,FALSE,0,0.255,0.255,0.255
CD013429_pub2_data,8,3,2.81123084014668,0,0,FALSE,FALSE,0,0.337046623716083,0.255756567484239,0.255
CD013429_pub2_data,9,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD013429_pub2_data,10,4,0,0,0,FALSE,FALSE,0,0.24,0.24,0.24
CD013445_pub2_data,1,39,0.924331358152561,45.8563182572901,0.295449017133233,FALSE,FALSE,0,0.103975571714849,0.0918257153667455,0
CD013445_pub2_data,2,34,-0.172783851199667,0,0,,,,,,
CD013445_pub2_data,3,21,-1.66969147736317,79.9317103047556,3.02361934686516,FALSE,FALSE,0,0.216341778614694,0.160384218264486,0
CD013445_pub2_data,4,26,-0.169755331858293,0,0,FALSE,FALSE,0,0.00798870437182643,7.36653587335632e-05,0
CD013445_pub2_data,5,35,0.135216387034076,54.8733231973819,0.514386323214766,FALSE,FALSE,0,0.121544074219578,0.109855432715098,0
CD013445_pub2_data,6,20,0.796302105929341,0,0,FALSE,FALSE,0,0.0234047430811374,0.000215819576603595,0
CD013445_pub2_data,7,29,-0.0976135245412335,0,0,FALSE,FALSE,0,0.00698702853086847,6.44287157531144e-05,0
CD013445_pub2_data,8,18,-2.42442525224707,77.0386563471508,5.09690817560593,FALSE,FALSE,0,0.227915584006491,0.184481553711639,0.03
CD013445_pub2_data,10,13,-0.106275372667775,0,0,TRUE,FALSE,1,0.186889611803364,0.158809398033902,0.143461538461538
CD013445_pub2_data,11,7,0.0432546438984443,0,0,TRUE,FALSE,1,0.25990464231779,0.294255015818204,0.266428571428571
CD013445_pub2_data,12,8,0.00592421065072595,0,0,TRUE,FALSE,1,0.231611790688668,0.266800375186634,0.2425
CD013445_pub2_data,16,25,0.937722864859623,45.605268322155,0.435795782289374,FALSE,FALSE,0,0.113008936577206,0.0914115438259673,0
CD013445_pub2_data,17,24,0.85132682777037,57.4517768214754,0.483517068782152,FALSE,FALSE,0,0.133600985502064,0.115075966209644,0
CD013445_pub2_data,18,11,1.00536948417722,56.045269894176,0.473469957228919,FALSE,FALSE,0,0.290145862615439,0.247487561089157,0.135
CD013445_pub2_data,19,30,0.916674205799055,48.5139181349653,0.36868124972241,FALSE,FALSE,0,0.111506408711481,0.0971613459334773,0
CD013445_pub2_data,21,20,-0.0185338093988105,0,0,,,,,,
CD013445_pub2_data,22,9,-0.327953653704517,0,0,FALSE,FALSE,0,0.174822795985242,0.165090577865489,0.165
CD013445_pub2_data,23,25,-0.165404385986063,0,0,FALSE,FALSE,0,0.0226706212505831,0.000173449877678605,0
CD013445_pub2_data,24,15,-0.99382308215192,22.8573483980538,0.18034389769199,FALSE,FALSE,0,0.147090253656107,0.120957910810228,0.075
CD013445_pub2_data,25,19,-0.948133753030513,50.5122595325188,0.846347048159448,FALSE,FALSE,0,0.143502717131006,0.116277900742925,0.015
CD013445_pub2_data,26,7,-0.771314912702345,73.9241512979022,1.77931938921015,FALSE,FALSE,0,0.41634049268596,0.34352598802452,0.195
CD013445_pub2_data,27,17,-1.7236548473656,84.9653141713644,4.14312645843583,FALSE,FALSE,0,0.28103932675654,0.215540229193805,0.045
CD013445_pub2_data,28,18,0.579112387410211,25.1451428049966,0.108317935601105,FALSE,FALSE,0,0.0961618057219317,0.0804366399082967,0.03
CD013445_pub2_data,29,7,1.16338685735979,58.4791857259264,0.65287224797651,FALSE,TRUE,1,0.403099108666491,0.430437873762778,0.266428571428571
CD013445_pub2_data,30,5,1.4003554117216,0,0,FALSE,FALSE,0,0.246735200337572,0.225200424406198,0.225
CD013445_pub2_data,32,7,0.320799365050971,0,0,FALSE,FALSE,0,0.279967054017814,0.195529210024451,0.195
CD013445_pub2_data,33,4,-0.839034474245969,0,0,FALSE,FALSE,0,0.385245666401219,0.241116836458794,0.24
CD013445_pub2_data,34,9,-0.905382168662513,33.6200299946774,0.255662936535532,FALSE,FALSE,0,0.27723337403184,0.232654951874858,0.165
CD013445_pub2_data,35,3,-2.28761109912139,85.592645717793,10.3031306843321,FALSE,TRUE,1,0.692851958102253,0.7031354533526,0.421666666666667
CD013445_pub2_data,36,4,-2.59606811653106,39.8425362223638,0.8231926748652,FALSE,FALSE,0,0.42588875217858,0.320664396725898,0.24
CD013456_pub2_data,1,33,-0.219678833433688,0,0,FALSE,FALSE,0,0.122501662985047,0.00061718363568585,0
CD013456_pub2_data,2,17,-0.0361226284112746,0,0,TRUE,FALSE,1,0.0983761660602805,0.126738735822447,0.103823529411765
CD013456_pub2_data,3,22,-0.477493949805594,0,0,FALSE,FALSE,0,0.0104223599091108,9.6106558187661e-05,0
CD013456_pub2_data,4,14,0.183740979802339,0,0,FALSE,FALSE,0,0.114536626809658,0.0901626850657945,0.09
CD013456_pub2_data,5,13,-0.15201788222174,9.17105798253819,0.111738014101209,,,,,,
CD013456_pub2_data,6,11,0.257052483996721,0,0,TRUE,FALSE,1,0.249241078885017,0.19867303988788,0.180454545454545
CD013456_pub2_data,7,25,0.344845280613744,17.9184557827649,0.155431409256673,FALSE,TRUE,1,0.0850753201321022,0.102168830990244,0.04
CD013456_pub2_data,9,12,0.257747356687869,0,0,FALSE,FALSE,0,0.197889710360456,0.120421567278831,0.12
CD013456_pub2_data,10,6,0.210045679159374,0,0,FALSE,FALSE,0,0.32541448224471,0.210619256060737,0.21
CD013456_pub2_data,11,3,-0.089474955303636,0,0,FALSE,FALSE,0,0.262889298019576,0.255072748713899,0.255
CD013456_pub2_data,12,5,0.681188077579022,0,0,FALSE,FALSE,0,0.255754862869619,0.225283596425734,0.225
CD013456_pub2_data,13,4,0.522755216989937,0,0,FALSE,FALSE,0,0.26818791894965,0.240259926148814,0.24
CD013456_pub2_data,14,3,0.0584163324792848,0,0,TRUE,FALSE,1,0.404052606349066,0.4865729838893,0.421666666666667
CD013462_pub3_data,1,52,0.366009271415093,57.1815809882819,0.526162176270591,FALSE,FALSE,0,0.121029569270163,0.114424634183056,0
CD013462_pub3_data,2,29,0.27703239870364,0,0,,,,,,
CD013462_pub3_data,3,12,0.246790927202314,13.5037385792774,0.102624004906717,FALSE,FALSE,0,0.239433339384078,0.147563085051721,0.12
CD013462_pub3_data,4,13,0.211766283995897,0,0,FALSE,FALSE,0,0.199605850085272,0.105530068664275,0.105
CD013462_pub3_data,5,10,0.216774506105605,7.08196908194621,0.0107022534271676,FALSE,TRUE,1,0.326120926193787,0.329996078849647,0.25
CD013468_pub2_data,2,15,-0.941645725379906,36.4653298043784,1.39379382421441,,,,,,
CD013474_pub2_data,1,7,-0.141883182586527,0,0,FALSE,FALSE,0,0.209402093093707,0.19513280443297,0.195
CD013474_pub2_data,2,6,0.0871227255655589,0,0,TRUE,FALSE,1,0.312098772173658,0.326040742912699,0.293333333333333
CD013474_pub2_data,3,5,0.52425184028394,0,0,TRUE,FALSE,1,0.456641349343454,0.365077132636689,0.325
CD013474_pub2_data,4,8,0.128563190900159,0,0,TRUE,FALSE,1,0.275884577196891,0.267097372256541,0.2425
CD013474_pub2_data,5,7,-0.766426220937879,1.47396475176386,0.0105963476106032,FALSE,FALSE,0,0.241534177915933,0.198349846569889,0.195
CD013474_pub2_data,6,8,-0.183758336449259,0,0,FALSE,FALSE,0,0.191426513293772,0.180105366047069,0.18
CD013474_pub2_data,7,5,-0.119769766745781,0,0,FALSE,FALSE,0,0.242459750556308,0.225160999672571,0.225
CD013474_pub2_data,8,4,-0.215713195603957,49.160317836403,0.302763377024704,TRUE,TRUE,1,0.674585725675718,0.588893601046069,0.49
CD013474_pub2_data,9,4,-0.215713195603957,49.160317836403,0.302763377024704,TRUE,TRUE,1,0.674585725675718,0.588893601046069,0.49
CD013474_pub2_data,10,6,-0.126155796736811,67.8184518862084,0.194915280822196,TRUE,FALSE,1,0.468587297975524,0.461721589188764,0.293333333333333
CD013474_pub2_data,11,6,-0.126155796736811,67.8184518862084,0.194915280822196,TRUE,FALSE,1,0.468587297975524,0.461721589188764,0.293333333333333
CD013474_pub2_data,12,6,-0.108401173161474,0,0,FALSE,FALSE,0,0.224327108146871,0.210132112982548,0.21
CD013474_pub2_data,13,6,-0.108401173161474,0,0,FALSE,FALSE,0,0.224327108146871,0.210132112982548,0.21
CD013476_pub2_data,1,3,-0.0408007944388197,0,0,FALSE,FALSE,0,0.261120119165823,0.255056434780017,0.255
CD013476_pub2_data,6,4,1.15108355855598,0,0,FALSE,FALSE,0,0.30380967407775,0.240588401111473,0.24
CD013476_pub2_data,12,3,-0.125163142954006,0,0,FALSE,FALSE,0,0.255,0.255,0.255
CD013508_pub3_data,1,21,0.0119531706208816,0,0,TRUE,FALSE,1,0.0239451381551635,0.0331063085943913,0.0238095238095238
CD013508_pub3_data,2,8,0.0511479020153035,0,0,FALSE,FALSE,0,0.185147323020582,0.18004746444219,0.18
CD013508_pub3_data,3,3,0.0198240448160796,0,0,TRUE,FALSE,1,0.531169042757615,0.717943690193563,0.588333333333333
CD013508_pub3_data,4,4,-0.146430677807314,0,0,TRUE,FALSE,1,0.52463618538529,0.414828587636806,0.365
CD013508_pub3_data,5,19,0.0208883791975424,0,0,FALSE,FALSE,0,0.0205212824820088,0.0150509127933362,0.015
CD013508_pub3_data,6,9,0.0528381906918829,0,0,FALSE,FALSE,0,0.169549493720836,0.165041951744789,0.165
CD013508_pub3_data,7,3,-0.196924439165943,0,0,TRUE,FALSE,1,0.554777326060452,0.487369508089909,0.421666666666667
CD013508_pub3_data,8,3,-0.0712786236024894,0,0,FALSE,FALSE,0,0.260438154720199,0.255050146256472,0.255
CD013508_pub3_data,9,13,-0.00389086938065624,0,0,TRUE,FALSE,1,0.261485778837848,0.3720566868179,0.297307692307692
CD013508_pub3_data,10,8,-0.0105247297481845,0,0,TRUE,FALSE,1,0.334649300570505,0.440399409759338,0.3675
CD013508_pub3_data,11,13,-0.00389086938065624,0,0,TRUE,FALSE,1,0.261485778837848,0.3720566868179,0.297307692307692
