"dataset_name","analysis_key","k_total","k_valid","invalid_rows","nonint_ai","nonint_ci","nonint_n1","nonint_n2","double_zero","sparse_events"
"CD013396_pub2_data","4::5",4,4,0,0,0,0,0,0,3
"CD013396_pub2_data","4::6",2,2,0,0,0,0,0,0,0
"CD013396_pub2_data","4::7",2,2,0,0,0,0,0,0,1
"CD013396_pub2_data","4::8",2,2,0,0,0,0,0,0,0
"CD013396_pub2_data","5::overall",11,11,0,0,0,0,0,0,0
"CD013396_pub2_data","6::overall",9,9,0,0,0,0,0,0,0
"CD013396_pub2_data","7::overall",9,9,0,0,0,0,0,0,0
"CD013396_pub2_data","8::overall",4,4,0,0,0,0,0,2,2
"CD013396_pub2_data","9::overall",4,4,0,0,0,0,0,0,0
"CD013396_pub2_data","10::overall",3,3,0,0,0,0,0,1,1
"CD013396_pub2_data","4::overall",3,3,0,0,0,0,0,0,1
"CD013396_pub2_data","5::1",2,2,0,0,0,0,0,1,2
"CD013396_pub2_data","5::2",2,2,0,0,0,0,0,2,2
"CD013396_pub2_data","5::3",2,2,0,0,0,0,0,2,2
"CD013396_pub2_data","5::4",2,2,0,0,0,0,0,0,1
"CD013396_pub2_data","5::5",2,2,0,0,0,0,0,0,0
"CD013396_pub2_data","5::6",2,2,0,0,0,0,0,0,1
"CD013396_pub2_data","5::7",2,2,0,0,0,0,0,0,0
"CD013396_pub2_data","5::8",2,2,0,0,0,0,0,0,0
"CD013408_pub2_data","1::overall",5,5,0,0,0,0,0,0,0
"CD013408_pub2_data","2::overall",3,3,0,0,0,0,0,0,0
"CD013408_pub2_data","3::overall",2,2,0,0,0,0,0,0,0
"CD013408_pub2_data","5::overall",5,5,0,0,0,0,0,0,1
"CD013408_pub2_data","6::overall",3,3,0,0,0,0,0,0,1
"CD013408_pub2_data","7::overall",5,5,0,0,0,0,0,0,0
"CD013408_pub2_data","8::overall",4,4,0,0,0,0,0,0,0
"CD013408_pub2_data","9::overall",2,2,0,0,0,0,0,0,0
"CD013408_pub2_data","11::overall",5,5,0,0,0,0,0,0,0
"CD013408_pub2_data","12::overall",3,3,0,0,0,0,0,0,0
"CD013408_pub2_data","13::overall",3,3,0,0,0,0,0,0,1
"CD013408_pub2_data","15::overall",4,4,0,0,0,0,0,0,0
"CD013408_pub2_data","16::overall",2,2,0,0,0,0,0,0,0
"CD013408_pub2_data","17::overall",5,5,0,0,0,0,0,0,0
"CD013414_pub2_data","1::overall",10,10,0,0,0,0,0,4,6
"CD013414_pub2_data","2::overall",8,8,0,0,0,0,0,8,8
"CD013414_pub2_data","4::overall",13,13,0,0,0,0,0,3,4
"CD013414_pub2_data","5::overall",7,7,0,0,0,0,0,1,3
"CD013414_pub2_data","6::overall",15,15,0,0,0,0,0,0,4
"CD013414_pub2_data","8::overall",5,5,0,0,0,0,0,1,2
"CD013414_pub2_data","10::overall",2,2,0,0,0,0,0,2,2
"CD013414_pub2_data","12::overall",2,2,0,0,0,0,0,0,1
"CD013414_pub2_data","3::overall",6,6,0,0,0,0,0,0,2
"CD013414_pub2_data","7::overall",2,2,0,0,0,0,0,2,2
"CD013421_pub2_data","1::overall",52,52,0,0,0,0,0,28,34
"CD013421_pub2_data","2::overall",16,16,0,0,0,0,0,0,0
"CD013421_pub2_data","3::overall",13,13,0,0,0,0,0,2,2
"CD013421_pub2_data","4::overall",3,3,0,0,0,0,0,3,3
"CD013421_pub2_data","5::overall",3,3,0,0,0,0,0,3,3
"CD013421_pub2_data","6::overall",8,8,0,0,0,0,0,3,5
"CD013421_pub2_data","7::overall",7,7,0,0,0,0,0,5,7
"CD013425_pub2_data","1::overall",11,11,0,0,0,0,0,0,0
"CD013425_pub2_data","2::overall",13,13,0,0,0,0,0,0,1
"CD013425_pub2_data","3::overall",18,18,0,0,0,0,0,0,0
"CD013425_pub2_data","4::overall",49,49,0,0,0,0,0,42,43
"CD013425_pub2_data","5::overall",23,23,0,0,0,0,0,0,1
"CD013425_pub2_data","6::overall",31,31,0,0,0,0,0,0,1
"CD013425_pub2_data","7::overall",10,10,0,0,0,0,0,0,1
"CD013425_pub2_data","8::overall",25,25,0,0,0,0,0,11,12
"CD013425_pub2_data","9::overall",35,35,0,0,0,0,0,0,8
"CD013425_pub2_data","10::overall",15,15,0,0,0,0,0,0,1
"CD013425_pub2_data","11::overall",18,18,0,0,0,0,0,0,1
"CD013425_pub2_data","12::overall",16,16,0,0,0,0,0,0,4
"CD013425_pub2_data","13::overall",21,21,0,0,0,0,0,0,7
"CD013429_pub2_data","1::overall",23,23,0,0,0,0,0,19,19
"CD013429_pub2_data","2::overall",26,26,0,0,0,0,0,19,19
"CD013429_pub2_data","3::overall",19,19,0,0,0,0,0,14,14
"CD013429_pub2_data","4::overall",19,19,0,0,0,0,0,14,15
"CD013429_pub2_data","5::overall",4,4,0,0,0,0,0,4,4
"CD013429_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD013429_pub2_data","7::overall",3,3,0,0,0,0,0,3,3
"CD013429_pub2_data","8::overall",3,3,0,0,0,0,0,0,2
"CD013429_pub2_data","9::overall",4,4,0,0,0,0,0,4,4
"CD013429_pub2_data","10::overall",4,4,0,0,0,0,0,4,4
"CD013445_pub2_data","1::overall",39,39,0,0,0,0,0,0,0
"CD013445_pub2_data","2::overall",34,34,0,0,0,0,0,22,28
"CD013445_pub2_data","3::overall",21,21,0,0,0,0,0,0,6
"CD013445_pub2_data","4::overall",26,26,0,0,0,0,0,26,26
"CD013445_pub2_data","5::overall",35,35,0,0,0,0,0,0,7
"CD013445_pub2_data","6::overall",20,20,0,0,0,0,0,11,16
"CD013445_pub2_data","7::overall",29,29,0,0,0,0,0,29,29
"CD013445_pub2_data","8::overall",18,18,0,0,0,0,0,0,1
"CD013445_pub2_data","10::overall",13,13,0,0,0,0,0,5,12
"CD013445_pub2_data","11::overall",7,7,0,0,0,0,0,7,7
"CD013445_pub2_data","12::overall",8,8,0,0,0,0,0,8,8
"CD013445_pub2_data","13::overall",2,2,0,0,0,0,0,2,2
"CD013445_pub2_data","16::overall",25,25,0,0,0,0,0,0,0
"CD013445_pub2_data","17::overall",24,24,0,0,0,0,0,0,0
"CD013445_pub2_data","18::overall",11,11,0,0,0,0,0,0,0
"CD013445_pub2_data","19::overall",30,30,0,0,0,0,0,0,0
"CD013445_pub2_data","20::overall",23,23,0,0,0,0,0,16,20
"CD013445_pub2_data","21::overall",20,20,0,0,0,0,0,14,16
"CD013445_pub2_data","22::overall",9,9,0,0,0,0,0,6,7
"CD013445_pub2_data","23::overall",25,25,0,0,0,0,0,18,21
"CD013445_pub2_data","24::overall",15,15,0,0,0,0,0,0,5
"CD013445_pub2_data","25::overall",19,19,0,0,0,0,0,6,11
"CD013445_pub2_data","26::overall",7,7,0,0,0,0,0,2,4
"CD013445_pub2_data","27::overall",17,17,0,0,0,0,0,1,5
"CD013445_pub2_data","28::overall",18,18,0,0,0,0,0,0,0
"CD013445_pub2_data","29::overall",7,7,0,0,0,0,0,0,0
"CD013445_pub2_data","30::overall",5,5,0,0,0,0,0,0,0
"CD013445_pub2_data","31::overall",16,16,0,0,0,0,0,8,13
"CD013445_pub2_data","32::overall",7,7,0,0,0,0,0,5,7
"CD013445_pub2_data","33::overall",4,4,0,0,0,0,0,3,3
"CD013445_pub2_data","34::overall",9,9,0,0,0,0,0,0,3
"CD013445_pub2_data","35::overall",3,3,0,0,0,0,0,0,1
"CD013445_pub2_data","36::overall",4,4,0,0,0,0,0,0,0
"CD013456_pub2_data","1::overall",33,33,0,0,0,0,0,33,33
"CD013456_pub2_data","2::overall",17,17,0,0,0,0,0,17,17
"CD013456_pub2_data","3::overall",22,22,0,0,0,0,0,22,22
"CD013456_pub2_data","4::overall",14,14,0,0,0,0,0,14,14
"CD013456_pub2_data","5::overall",13,13,0,0,0,0,0,8,9
"CD013456_pub2_data","6::overall",11,11,0,0,0,0,0,8,11
"CD013456_pub2_data","7::overall",25,25,0,0,0,0,0,13,14
"CD013456_pub2_data","8::overall",9,9,0,0,0,0,0,4,7
"CD013456_pub2_data","9::overall",12,12,0,0,0,0,0,12,12
"CD013456_pub2_data","10::overall",6,6,0,0,0,0,0,6,6
"CD013456_pub2_data","11::overall",3,3,0,0,0,0,0,3,3
"CD013456_pub2_data","12::overall",5,5,0,0,0,0,0,5,5
"CD013456_pub2_data","13::overall",4,4,0,0,0,0,0,4,4
"CD013456_pub2_data","14::overall",3,3,0,0,0,0,0,3,3
"CD013462_pub3_data","1::overall",11,11,0,0,0,0,0,0,1
"CD013462_pub3_data","2::overall",14,14,0,0,0,0,0,3,9
"CD013462_pub3_data","3::overall",12,12,0,0,0,0,0,0,7
"CD013462_pub3_data","4::overall",13,13,0,0,0,0,0,0,4
"CD013462_pub3_data","5::overall",10,10,0,0,0,0,0,0,1
"CD013462_pub3_data","1::1",20,20,0,0,0,0,0,0,1
"CD013462_pub3_data","1::2",21,21,0,0,0,0,0,2,8
"CD013462_pub3_data","2::1",7,7,0,0,0,0,0,2,6
"CD013462_pub3_data","2::2",8,8,0,0,0,0,0,2,7
"CD013468_pub2_data","1::overall",24,24,0,0,0,0,0,23,23
"CD013468_pub2_data","2::overall",15,15,0,0,0,0,0,10,11
"CD013468_pub2_data","3::overall",2,2,0,0,0,0,0,2,2
"CD013474_pub2_data","1::overall",7,7,0,0,0,0,0,7,7
"CD013474_pub2_data","2::overall",6,6,0,0,0,0,0,5,5
"CD013474_pub2_data","3::overall",5,5,0,0,0,0,0,4,4
"CD013474_pub2_data","4::overall",8,8,0,0,0,0,0,5,7
"CD013474_pub2_data","5::overall",7,7,0,0,0,0,0,5,5
"CD013474_pub2_data","6::overall",8,8,0,0,0,0,0,8,8
"CD013474_pub2_data","7::overall",5,5,0,0,0,0,0,5,5
"CD013474_pub2_data","8::overall",4,4,0,0,0,0,0,0,1
"CD013474_pub2_data","9::overall",4,4,0,0,0,0,0,0,1
"CD013474_pub2_data","10::overall",6,6,0,0,0,0,0,0,1
"CD013474_pub2_data","11::overall",6,6,0,0,0,0,0,0,1
"CD013474_pub2_data","12::overall",6,6,0,0,0,0,0,6,6
"CD013474_pub2_data","13::overall",6,6,0,0,0,0,0,6,6
"CD013474_pub2_data","14::overall",2,2,0,0,0,0,0,0,0
"CD013474_pub2_data","15::overall",2,2,0,0,0,0,0,0,0
"CD013476_pub2_data","1::overall",3,3,0,0,0,0,0,3,3
"CD013476_pub2_data","6::overall",4,4,0,0,0,0,0,1,4
"CD013476_pub2_data","11::overall",2,2,0,0,0,0,0,2,2
"CD013476_pub2_data","12::overall",3,3,0,0,0,0,0,3,3
"CD013476_pub2_data","13::overall",2,2,0,0,0,0,0,0,0
"CD013508_pub3_data","1::overall",21,21,0,0,0,0,0,21,21
"CD013508_pub3_data","2::overall",8,8,0,0,0,0,0,8,8
"CD013508_pub3_data","3::overall",3,3,0,0,0,0,0,3,3
"CD013508_pub3_data","4::overall",4,4,0,0,0,0,0,4,4
"CD013508_pub3_data","5::overall",19,19,0,0,0,0,0,19,19
"CD013508_pub3_data","6::overall",9,9,0,0,0,0,0,9,9
"CD013508_pub3_data","7::overall",3,3,0,0,0,0,0,3,3
"CD013508_pub3_data","8::overall",3,3,0,0,0,0,0,3,3
"CD013508_pub3_data","9::overall",13,13,0,0,0,0,0,13,13
"CD013508_pub3_data","10::overall",8,8,0,0,0,0,0,8,8
"CD013508_pub3_data","11::overall",13,13,0,0,0,0,0,13,13
"CD013508_pub3_data","12::overall",8,8,0,0,0,0,0,8,8
"CD013508_pub3_data","13::overall",3,3,0,0,0,0,0,3,3
"CD013508_pub3_data","14::overall",3,3,0,0,0,0,0,0,2
"CD013508_pub3_data","15::overall",4,4,0,0,0,0,0,0,1
"CD013539_pub2_data","1::overall",9,9,0,0,0,0,0,9,9
"CD013539_pub2_data","2::overall",3,3,0,0,0,0,0,3,3
"CD013539_pub2_data","3::overall",5,5,0,0,0,0,0,5,5
"CD013539_pub2_data","4::overall",45,45,0,0,0,0,0,0,0
"CD013539_pub2_data","5::overall",52,52,0,0,0,0,0,1,1
"CD013539_pub2_data","6::overall",40,40,0,0,0,0,0,0,4
"CD013539_pub2_data","7::overall",27,27,0,0,0,0,0,6,15
"CD013539_pub2_data","8::overall",57,57,0,0,0,0,0,5,25
"CD013539_pub2_data","9::overall",43,43,0,0,0,0,0,5,17
"CD013539_pub2_data","10::overall",25,25,0,0,0,0,0,5,9
"CD013539_pub2_data","11::overall",15,15,0,0,0,0,0,0,0
"CD013541_pub2_data","1::overall",61,61,0,0,0,0,0,43,49
"CD013541_pub2_data","2::overall",30,30,0,0,0,0,0,17,18
"CD013541_pub2_data","3::overall",28,28,0,0,0,0,0,15,17
"CD013541_pub2_data","4::overall",32,32,0,0,0,0,0,19,22
"CD013541_pub2_data","5::overall",8,8,0,0,0,0,0,8,8
"CD013541_pub2_data","6::overall",6,6,0,0,0,0,0,6,6
"CD013541_pub2_data","7::overall",11,11,0,0,0,0,0,11,11
"CD013541_pub2_data","8::overall",5,5,0,0,0,0,0,5,5
"CD013541_pub2_data","9::overall",7,7,0,0,0,0,0,7,7
"CD013541_pub2_data","10::overall",3,3,0,0,0,0,0,3,3
"CD013561_pub2_data","1::overall",2,2,0,0,0,0,0,0,1
"CD013561_pub2_data","2::overall",8,8,0,0,0,0,0,0,0
"CD013561_pub2_data","3::overall",5,5,0,0,0,0,0,0,0
"CD013561_pub2_data","4::overall",4,4,0,0,0,0,0,0,0
"CD013561_pub2_data","5::overall",2,2,0,0,0,0,0,0,0
"CD013561_pub2_data","7::overall",2,2,0,0,0,0,0,0,0
"CD013571_pub2_data","1::overall",9,9,0,0,0,0,0,2,2
"CD013571_pub2_data","2::overall",6,6,0,0,0,0,0,3,3
"CD013571_pub2_data","3::overall",6,6,0,0,0,0,0,6,6
"CD013571_pub2_data","4::overall",5,5,0,0,0,0,0,3,3
"CD013571_pub2_data","5::overall",5,5,0,0,0,0,0,1,1
"CD013571_pub2_data","6::overall",3,3,0,0,0,0,0,2,2
"CD013571_pub2_data","7::overall",4,4,0,0,0,0,0,4,4
"CD013571_pub2_data","8::overall",5,5,0,0,0,0,0,5,5
"CD013571_pub2_data","9::overall",4,4,0,0,0,0,0,4,4
"CD013571_pub2_data","10::overall",5,5,0,0,0,0,0,5,5
"CD013571_pub2_data","11::overall",5,5,0,0,0,0,0,5,5
"CD013571_pub2_data","12::overall",6,6,0,0,0,0,0,6,6
"CD013571_pub2_data","13::overall",2,2,0,0,0,0,0,2,2
"CD013590_pub2_data","1::overall",25,25,0,0,0,0,0,19,20
"CD013590_pub2_data","2::overall",33,33,0,0,0,0,0,28,29
"CD013590_pub2_data","3::overall",18,18,0,0,0,0,0,7,10
"CD013590_pub2_data","4::overall",16,16,0,0,0,0,0,11,14
"CD013590_pub2_data","5::overall",19,19,0,0,0,0,0,16,16
"CD013590_pub2_data","6::overall",2,2,0,0,0,0,0,1,1
"CD013590_pub2_data","7::overall",6,6,0,0,0,0,0,3,6
"CD013590_pub2_data","8::overall",2,2,0,0,0,0,0,2,2
"CD013590_pub2_data","9::overall",6,6,0,0,0,0,0,6,6
"CD013590_pub2_data","10::overall",3,3,0,0,0,0,0,3,3
"CD013590_pub2_data","11::overall",2,2,0,0,0,0,0,2,2
"CD013591_pub2_data","1::overall",9,9,0,0,0,0,0,9,9
"CD013591_pub2_data","2::overall",14,14,0,0,0,0,0,14,14
"CD013591_pub2_data","3::overall",13,13,0,0,0,0,0,13,13
"CD013591_pub2_data","4::overall",14,14,0,0,0,0,0,14,14
"CD013591_pub2_data","5::overall",3,3,0,0,0,0,0,3,3
"CD013591_pub2_data","6::overall",2,2,0,0,0,0,0,2,2
"CD013591_pub2_data","7::overall",4,4,0,0,0,0,0,4,4
"CD013591_pub2_data","8::overall",5,5,0,0,0,0,0,5,5
"CD013591_pub2_data","9::overall",6,6,0,0,0,0,0,6,6
"CD013595_pub2_data","1::overall",23,23,0,0,0,0,0,8,8
"CD013595_pub2_data","2::overall",8,8,0,0,0,0,0,5,5
"CD013595_pub2_data","3::overall",9,9,0,0,0,0,0,6,6
"CD013595_pub2_data","4::overall",5,5,0,0,0,0,0,2,2
"CD013595_pub2_data","5::overall",5,5,0,0,0,0,0,2,2
"CD013595_pub2_data","6::overall",5,5,0,0,0,0,0,2,2
"CD013595_pub2_data","7::overall",3,3,0,0,0,0,0,0,0
"CD013595_pub2_data","8::overall",3,3,0,0,0,0,0,0,0
"CD013595_pub2_data","9::overall",3,3,0,0,0,0,0,0,0
"CD013595_pub2_data","10::overall",2,2,0,0,0,0,0,0,0
"CD013613_pub2_data","1::overall",6,6,0,0,0,0,0,6,6
"CD013613_pub2_data","2::overall",8,8,0,0,0,0,0,8,8
"CD013613_pub2_data","3::overall",5,5,0,0,0,0,0,3,4
"CD013613_pub2_data","4::overall",5,5,0,0,0,0,0,3,4
"CD013613_pub2_data","5::overall",6,6,0,0,0,0,0,2,5
"CD013613_pub2_data","6::overall",5,5,0,0,0,0,0,1,4
"CD013613_pub2_data","7::overall",6,6,0,0,0,0,0,1,3
"CD013613_pub2_data","8::overall",6,6,0,0,0,0,0,1,3
"CD013613_pub2_data","9::overall",4,4,0,0,0,0,0,4,4
"CD013613_pub2_data","10::overall",5,5,0,0,0,0,0,5,5
"CD013613_pub2_data","11::overall",3,3,0,0,0,0,0,3,3
"CD013613_pub2_data","12::overall",3,3,0,0,0,0,0,3,3
"CD013613_pub2_data","13::overall",2,2,0,0,0,0,0,2,2
"CD013613_pub2_data","14::overall",4,4,0,0,0,0,0,0,0
"CD013613_pub2_data","15::overall",6,6,0,0,0,0,0,0,0
"CD013614_pub2_data","1::1",14,14,0,0,0,0,0,1,1
"CD013614_pub2_data","1::2",6,6,0,0,0,0,0,0,0
"CD013614_pub2_data","1::3",5,5,0,0,0,0,0,0,0
"CD013614_pub2_data","1::4",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","1::5",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","2::1",10,10,0,0,0,0,0,1,1
"CD013614_pub2_data","2::2",6,6,0,0,0,0,0,0,0
"CD013614_pub2_data","2::3",4,4,0,0,0,0,0,0,0
"CD013614_pub2_data","2::4",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","3::1",10,10,0,0,0,0,0,0,1
"CD013614_pub2_data","3::2",7,7,0,0,0,0,0,0,0
"CD013614_pub2_data","4::1",5,5,0,0,0,0,0,0,0
"CD013614_pub2_data","4::2",4,4,0,0,0,0,0,0,0
"CD013614_pub2_data","4::3",4,4,0,0,0,0,0,0,0
"CD013614_pub2_data","5::1",10,10,0,0,0,0,0,6,6
"CD013614_pub2_data","5::2",4,4,0,0,0,0,0,1,1
"CD013614_pub2_data","5::3",5,5,0,0,0,0,0,2,2
"CD013614_pub2_data","5::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","6::1",7,7,0,0,0,0,0,0,0
"CD013614_pub2_data","7::1",6,6,0,0,0,0,0,6,6
"CD013614_pub2_data","7::2",4,4,0,0,0,0,0,4,4
"CD013614_pub2_data","7::3",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","7::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","8::1",5,5,0,0,0,0,0,1,1
"CD013614_pub2_data","8::2",4,4,0,0,0,0,0,1,1
"CD013614_pub2_data","9::1",9,9,0,0,0,0,0,8,8
"CD013614_pub2_data","9::2",4,4,0,0,0,0,0,3,3
"CD013614_pub2_data","9::3",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","10::1",10,10,0,0,0,0,0,7,7
"CD013614_pub2_data","10::2",3,3,0,0,0,0,0,2,2
"CD013614_pub2_data","10::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","11::1",6,6,0,0,0,0,0,6,6
"CD013614_pub2_data","11::2",4,4,0,0,0,0,0,4,4
"CD013614_pub2_data","11::3",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","11::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","12::1",6,6,0,0,0,0,0,4,4
"CD013614_pub2_data","12::2",3,3,0,0,0,0,0,2,2
"CD013614_pub2_data","12::3",2,2,0,0,0,0,0,1,1
"CD013614_pub2_data","12::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","13::1",6,6,0,0,0,0,0,6,6
"CD013614_pub2_data","13::2",3,3,0,0,0,0,0,3,3
"CD013614_pub2_data","13::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","14::1",10,10,0,0,0,0,0,2,5
"CD013614_pub2_data","14::2",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","14::3",4,4,0,0,0,0,0,0,3
"CD013614_pub2_data","14::4",3,3,0,0,0,0,0,0,1
"CD013614_pub2_data","15::1",11,11,0,0,0,0,0,3,6
"CD013614_pub2_data","15::2",3,3,0,0,0,0,0,1,1
"CD013614_pub2_data","15::3",4,4,0,0,0,0,0,0,3
"CD013614_pub2_data","15::4",3,3,0,0,0,0,0,0,1
"CD013614_pub2_data","16::1",11,11,0,0,0,0,0,4,7
"CD013614_pub2_data","16::2",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","16::3",4,4,0,0,0,0,0,1,4
"CD013614_pub2_data","16::4",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","16::5",2,2,0,0,0,0,0,0,1
"CD013614_pub2_data","17::1",10,10,0,0,0,0,0,2,2
"CD013614_pub2_data","17::2",3,3,0,0,0,0,0,1,1
"CD013614_pub2_data","17::3",4,4,0,0,0,0,0,0,0
"CD013614_pub2_data","17::4",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","17::5",3,3,0,0,0,0,0,0,1
"CD013614_pub2_data","18::1",6,6,0,0,0,0,0,2,2
"CD013614_pub2_data","18::2",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","18::3",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","18::4",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","19::1",7,7,0,0,0,0,0,2,2
"CD013614_pub2_data","20::1",6,6,0,0,0,0,0,4,5
"CD013614_pub2_data","20::2",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","21::1",7,7,0,0,0,0,0,0,0
"CD013614_pub2_data","22::1",6,6,0,0,0,0,0,1,2
"CD013614_pub2_data","22::2",3,3,0,0,0,0,0,1,1
"CD013614_pub2_data","22::3",2,2,0,0,0,0,0,1,2
"CD013614_pub2_data","23::1",8,8,0,0,0,0,0,0,0
"CD013614_pub2_data","24::1",7,7,0,0,0,0,0,4,4
"CD013614_pub2_data","24::2",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","24::3",2,2,0,0,0,0,0,1,1
"CD013614_pub2_data","25::1",5,5,0,0,0,0,0,0,0
"CD013614_pub2_data","26::1",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","26::2",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","27::1",9,9,0,0,0,0,0,9,9
"CD013614_pub2_data","27::2",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","27::3",3,3,0,0,0,0,0,3,3
"CD013614_pub2_data","28::1",7,7,0,0,0,0,0,4,4
"CD013614_pub2_data","28::2",3,3,0,0,0,0,0,2,2
"CD013614_pub2_data","28::3",2,2,0,0,0,0,0,1,1
"CD013614_pub2_data","29::1",9,9,0,0,0,0,0,3,3
"CD013614_pub2_data","29::2",3,3,0,0,0,0,0,2,2
"CD013614_pub2_data","29::4",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","29::5",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","30::1",6,6,0,0,0,0,0,0,0
"CD013614_pub2_data","30::2",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","30::3",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","30::4",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","31::1",8,8,0,0,0,0,0,8,8
"CD013614_pub2_data","31::2",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","32::1",4,4,0,0,0,0,0,2,2
"CD013614_pub2_data","32::2",3,3,0,0,0,0,0,1,1
"CD013614_pub2_data","33::1",5,5,0,0,0,0,0,5,5
"CD013614_pub2_data","33::4",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","6::2",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","23::2",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","23::3",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","25::2",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","21::2",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","34::1",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","35::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","36::1",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","36::2",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","37::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","38::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","38::2",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","39::1",3,3,0,0,0,0,0,3,3
"CD013614_pub2_data","40::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","41::1",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","41::2",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","42::1",3,3,0,0,0,0,0,0,0
"CD013614_pub2_data","42::2",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","43::1",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","43::2",2,2,0,0,0,0,0,0,0
"CD013614_pub2_data","44::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","45::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","46::1",2,2,0,0,0,0,0,2,2
"CD013614_pub2_data","1::overall",3,3,0,0,0,0,0,0,0
"CD013631_pub2_data","1::overall",13,13,0,0,0,0,0,13,13
"CD013631_pub2_data","2::overall",13,13,0,0,0,0,0,13,13
"CD013631_pub2_data","3::overall",12,12,0,0,0,0,0,12,12
"CD013631_pub2_data","4::overall",5,5,0,0,0,0,0,5,5
"CD013631_pub2_data","5::overall",9,9,0,0,0,0,0,9,9
"CD013631_pub2_data","6::overall",6,6,0,0,0,0,0,5,5
"CD013631_pub2_data","7::overall",7,7,0,0,0,0,0,7,7
"CD013631_pub2_data","8::overall",4,4,0,0,0,0,0,4,4
"CD013631_pub2_data","9::overall",4,4,0,0,0,0,0,3,4
"CD013631_pub2_data","10::overall",4,4,0,0,0,0,0,2,3
"CD013631_pub2_data","11::overall",5,5,0,0,0,0,0,4,5
"CD013631_pub2_data","12::overall",10,10,0,0,0,0,0,3,5
"CD013631_pub2_data","13::overall",9,9,0,0,0,0,0,5,7
"CD013631_pub2_data","26::overall",2,2,0,0,0,0,0,0,0
"CD013643_pub2_data","1::overall",4,4,0,0,0,0,0,1,1
"CD013643_pub2_data","2::overall",2,2,0,0,0,0,0,1,1
"CD013643_pub2_data","3::1",3,3,0,0,0,0,0,3,3
"CD013643_pub2_data","3::2",5,5,0,0,0,0,0,5,5
"CD013643_pub2_data","5::overall",9,9,0,0,0,0,0,9,9
"CD013643_pub2_data","6::1",2,2,0,0,0,0,0,0,2
"CD013643_pub2_data","6::2",2,2,0,0,0,0,0,0,1
"CD013643_pub2_data","8::2",2,2,0,0,0,0,0,2,2
"CD013643_pub2_data","10::overall",2,2,0,0,0,0,0,2,2
"CD013643_pub2_data","12::1",2,2,0,0,0,0,0,2,2
"CD013643_pub2_data","12::2",2,2,0,0,0,0,0,2,2
"CD013643_pub2_data","14::1",3,3,0,0,0,0,0,0,0
"CD013643_pub2_data","14::2",4,4,0,0,0,0,0,1,2
"CD013672_pub2_data","1::overall",14,14,0,0,0,0,0,1,1
