dataset,analysis_id,k,estimate,I2,tau2,direction_fragile,sig_fragile,fragility_any,MAFI_5comp,MAFI_3comp,MAFI_empirical,MAFI_simple,class_5comp,class_simple,agree
CD011885_pub2_data,54,3,-0.0154279946810666,0,0,TRUE,FALSE,1,0.399442706245304,0.471666666666667,0.486639034854267,0.421666666666667,Moderate,Moderate,TRUE
CD012067_pub3_data,1,32,-0.154213322071761,0,0,FALSE,FALSE,0,0.0152772397686534,0,0.000101950215339696,0,Robust,Robust,TRUE
CD012067_pub3_data,2,37,0.069839956035541,0,0,,,,,,,,,,
CD012067_pub3_data,3,29,-0.133409928468591,0,0,FALSE,FALSE,0,0.0143922658484768,0,9.60444834733185e-05,0,Robust,Robust,TRUE
CD012067_pub3_data,5,29,-0.0772341865076233,0,0,TRUE,FALSE,1,0.0347324886596395,0.0224137931034483,0.024094725109277,0.0172413793103448,Robust,Robust,TRUE
CD012067_pub3_data,6,24,-0.529067100669395,31.8153010115051,0.0822751060662213,FALSE,FALSE,0,0.0823620807814029,0.0636306020230102,0.0637556035495927,0,Robust,Robust,TRUE
CD012067_pub3_data,7,14,-0.301720884637847,0,0,FALSE,FALSE,0,0.148463626772758,0.09,0.0903663143023112,0.09,Robust,Robust,TRUE
CD012067_pub3_data,8,17,-0.0514347169492515,28.816229395047,0.118351985150991,TRUE,FALSE,1,0.188678120363154,0.217338341143035,0.225328792867992,0.133235294117647,Low,Robust,FALSE
CD012067_pub3_data,9,11,0.112953214912297,0,0,TRUE,FALSE,1,0.192140339095891,0.194090909090909,0.198292713155613,0.180454545454545,Low,Low,TRUE
CD012067_pub3_data,10,17,-0.142493041467378,2.74755947723957,0.00950926964955653,FALSE,FALSE,0,0.0799508771037376,0.0504951189544792,0.0506720597731556,0.045,Robust,Robust,TRUE
CD012067_pub3_data,12,6,-0.191679396744107,0,0,TRUE,FALSE,1,0.345220854434854,0.318333333333333,0.326184323352919,0.293333333333333,Moderate,Low,FALSE
CD012067_pub3_data,13,16,0.563910905079126,0,0,FALSE,FALSE,0,0.0736456994778511,0.06,0.0600910623922446,0.06,Robust,Robust,TRUE
CD012067_pub3_data,14,9,-0.572413198258367,35.5636447515707,1.13812734662172,,,,,,,,,,
CD012067_pub3_data,15,7,0.0681440409307771,38.651299031093,0.08951663934991,TRUE,FALSE,1,0.354941769102444,0.365159740919329,0.37171484287584,0.266428571428571,Moderate,Low,FALSE
CD012067_pub3_data,16,47,0.725998811454886,95.0879690037335,2.17659274821152,FALSE,FALSE,0,0.207901266394774,0.190175938007467,0.190294225150525,0,Low,Robust,FALSE
CD012067_pub3_data,17,10,0.9434936860218,20.6066067631853,0.15988295687631,,,,,,,,,,
CD012067_pub3_data,4,31,-0.265674063016649,0,0,FALSE,FALSE,0,0.0250068662789973,0,0.00014535241793383,0,Robust,Robust,TRUE
CD012067_pub3_data,18,12,0.38758305432149,29.0605880074791,0.329038513412253,FALSE,FALSE,0,0.227012633787199,0.178121176014958,0.178419639752733,0.12,Low,Robust,FALSE
CD012067_pub3_data,20,3,0.0511724416436923,0,0,TRUE,FALSE,1,0.496917705872576,0.471666666666667,0.487178296335486,0.421666666666667,Moderate,Moderate,TRUE
CD012067_pub3_data,21,29,1.15897402408252,75.5756738274546,1.03978863796524,FALSE,FALSE,0,0.169346107727958,0.151151347654909,0.151272767475217,0,Low,Robust,FALSE
CD012067_pub3_data,23,25,0.871414943502289,84.7064488799297,1.85721830000913,FALSE,FALSE,0,0.219707031103125,0.169412897759859,0.169748527612,0,Low,Robust,FALSE
CD012079_pub2_data,1,27,-0.203770070512527,38.5502983831167,0.113469761129606,FALSE,TRUE,1,0.163835724783622,0.125248744914382,0.138666322604781,0.037037037037037,Low,Robust,FALSE
CD012079_pub2_data,2,70,0.403716150160037,41.5448293885025,0.591902923228667,FALSE,TRUE,1,0.111001809515381,0.0923753730627193,0.0950543711609782,0.00714285714285714,Robust,Robust,TRUE
CD012079_pub2_data,3,39,-0.920156250396334,80.4801785074258,0.716716652418659,FALSE,FALSE,0,0.170954788800954,0.160960357014852,0.161027053256334,0,Low,Robust,FALSE
CD012079_pub2_data,4,22,-0.869669776039606,40.0049179037273,0.17030713111379,FALSE,FALSE,0,0.098209751563912,0.0800098358074546,0.0801312900333903,0,Robust,Robust,TRUE
CD012079_pub2_data,5,7,0.0160998309585344,50.3378839105402,0.433037235653885,TRUE,FALSE,1,0.566228513322664,0.574247196392509,0.593968221435182,0.409285714285714,High,Moderate,FALSE
CD012079_pub2_data,6,21,0.880587304513868,0,0,FALSE,FALSE,0,0.0175660983136273,0,0.000117224546637486,0,Robust,Robust,TRUE
CD012079_pub2_data,7,33,1.82402412855453,22.757760155558,0.515252478040881,,,,,,,,,,
CD012079_pub2_data,8,40,0.00613969098814594,0,0,TRUE,FALSE,1,0.0109776520446455,0.01625,0.0173738915718695,0.0125,Robust,Robust,TRUE
CD012079_pub2_data,9,9,-0.0072909351187738,0,0,TRUE,FALSE,1,0.255667018772165,0.309444444444444,0.31938846488633,0.276111111111111,Low,Low,TRUE
CD012079_pub2_data,10,23,0.526459214458754,0.000381806808717155,1.6672393219822e-06,FALSE,FALSE,0,0.0052861349967442,7.6361361743431e-07,3.60346939185806e-05,0,Robust,Robust,TRUE
CD012079_pub2_data,11,14,-0.00676762229602098,0,0,TRUE,FALSE,1,0.339970456297186,0.461428571428571,0.487111199956223,0.375714285714286,Moderate,Moderate,TRUE
CD012079_pub2_data,12,19,0.33182765743787,14.3550634018166,0.179719787444403,FALSE,FALSE,0,0.0599560960159671,0.0437101268036332,0.0438185416799251,0.015,Robust,Robust,TRUE
CD012079_pub2_data,13,8,-0.0279344555872128,0,0,FALSE,FALSE,0,0.183370444205435,0.18,0.180022492120156,0.18,Low,Low,TRUE
CD012079_pub2_data,14,14,0.0642303919341815,0,0,FALSE,FALSE,0,0.0922768098911041,0.09,0.0900151939265339,0.09,Robust,Robust,TRUE
CD012079_pub2_data,15,9,0.0773165182088387,0,0,FALSE,FALSE,0,0.168441025266271,0.165,0.165022963131573,0.165,Low,Low,TRUE
CD012079_pub2_data,16,13,0.318647381066743,0,0,FALSE,FALSE,0,0.161563125434416,0.105,0.105326131583197,0.105,Low,Robust,FALSE
CD012079_pub2_data,17,19,0.0804625796488248,0,0,FALSE,FALSE,0,0.0204593068517375,0.015,0.0150364318108224,0.015,Robust,Robust,TRUE
CD012079_pub2_data,18,11,-0.0682436439954452,0,0,TRUE,FALSE,1,0.230333214885068,0.253181818181818,0.261458983446317,0.225909090909091,Low,Low,TRUE
CD012079_pub2_data,19,10,0.409439513208987,0,0,FALSE,FALSE,0,0.226603757326197,0.15,0.150477836218393,0.15,Low,Robust,FALSE
CD012079_pub2_data,20,27,0.524448179306946,51.5338630083114,0.467085468800284,FALSE,FALSE,0,0.113729382785042,0.103067726016623,0.103138874877273,0,Robust,Robust,TRUE
CD012079_pub2_data,21,19,-0.295059052829873,27.8588661755807,0.0694134587253392,FALSE,TRUE,1,0.102045492643088,0.104928258666951,0.114321064611684,0.0413157894736842,Robust,Robust,TRUE
CD012079_pub2_data,22,59,0.490841688095705,50.4936131514131,0.957029589244403,FALSE,TRUE,1,0.126629319366609,0.112004175455369,0.115132771112129,0.00847457627118644,Robust,Robust,TRUE
CD012079_pub2_data,23,26,-1.26460938827311,77.6568926163208,0.560202854442492,FALSE,FALSE,0,0.168558938749304,0.155313785232642,0.155402174645499,0,Low,Robust,FALSE
CD012079_pub2_data,24,28,0.465901418340451,49.8778142486149,0.42222853654953,FALSE,FALSE,0,0.109847491922573,0.0997556284972298,0.099822974933168,0,Robust,Robust,TRUE
CD012170_pub2_data,1,36,-0.0279305000809165,0,0,FALSE,FALSE,0,0.00103635324008709,0,6.91593753811874e-06,0,Robust,Robust,TRUE
CD012170_pub2_data,2,20,-0.00456453761715074,0,0,TRUE,FALSE,1,0.101744811360636,0.1625,0.173685317393131,0.125,Robust,Robust,TRUE
CD012170_pub2_data,3,3,-0.0675932589592783,0,0,TRUE,FALSE,1,0.400365450522784,0.471666666666667,0.48664519264057,0.421666666666667,Moderate,Moderate,TRUE
CD012178_pub2_data,1,4,-0.13653329246285,0,0,FALSE,FALSE,0,0.308077352166266,0.24,0.240370886567676,0.24,Moderate,Low,FALSE
CD012178_pub2_data,2,4,-0.808454720787058,0,0,FALSE,TRUE,1,0.368550699118786,0.4025,0.446980651979438,0.365,Moderate,Moderate,TRUE
CD012178_pub2_data,3,4,-0.0591417411289345,0,0,TRUE,FALSE,1,0.460157890518094,0.565,0.587481867804592,0.49,Moderate,Moderate,TRUE
CD012178_pub2_data,4,4,-0.137845719150347,0,0,FALSE,FALSE,0,0.320147627715523,0.24,0.240451435620391,0.24,Moderate,Low,FALSE
CD012178_pub2_data,5,5,-0.104926579415665,0,0,TRUE,FALSE,1,0.393168045497281,0.355,0.364460580884199,0.325,Moderate,Moderate,TRUE
CD012178_pub2_data,6,3,0.0135956121166326,0,0,FALSE,FALSE,0,0.256840613708647,0.255,0.255012283041099,0.255,Low,Low,TRUE
CD012186_pub2_data,1,91,0.0112301123855269,14.6744695972751,0.0136934934274894,FALSE,FALSE,0,0.0310042836287084,0.0293489391945502,0.0293599858707875,0,Robust,Robust,TRUE
CD012186_pub2_data,2,111,0.316486082452663,63.4134034385043,0.285403602928642,FALSE,FALSE,0,0.129352606483218,0.126826806877009,0.12684366239657,0,Robust,Robust,TRUE
CD012214_pub3_data,1,7,1.25410373534704,0,0,FALSE,FALSE,0,0.223567675902814,0.195,0.1951906418145,0.195,Low,Low,TRUE
CD012214_pub3_data,2,4,0.186665708931147,0,0,TRUE,FALSE,1,0.524537220012006,0.4025,0.41465490303645,0.365,High,Moderate,FALSE
CD012214_pub3_data,3,6,-0.14622484293961,0,0,TRUE,FALSE,1,0.406334737312782,0.318333333333333,0.326536545905769,0.293333333333333,Moderate,Low,FALSE
CD012214_pub3_data,4,4,-0.217569067969066,0,0,TRUE,FALSE,1,0.627700777209575,0.4025,0.415259931779844,0.365,High,Moderate,FALSE
CD012214_pub3_data,5,4,0.794054152641929,35.1924400260707,0.263367238476643,FALSE,TRUE,1,0.449969712071097,0.472884880052141,0.517439166552101,0.365,Moderate,Moderate,TRUE
CD012268_pub2_data,1,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,2,9,-0.0109232864332575,0,0,TRUE,FALSE,1,0.211493440052304,0.237222222222222,0.242201973054885,0.220555555555556,Low,Low,TRUE
CD012268_pub2_data,3,6,-0.00873789715085714,0,0,TRUE,FALSE,1,0.280016802424007,0.318333333333333,0.32580480571076,0.293333333333333,Low,Low,TRUE
CD012268_pub2_data,4,14,0.0420983838441076,0,0,FALSE,FALSE,0,0.0927746710426991,0.09,0.0900185163232746,0.09,Robust,Robust,TRUE
CD012268_pub2_data,5,10,-0.0848675609314193,0,0,FALSE,FALSE,0,0.161593353182991,0.15,0.150077366387608,0.15,Low,Robust,FALSE
CD012268_pub2_data,6,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,7,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,8,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,9,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,10,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,11,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012268_pub2_data,12,21,-0.0340319344361053,0,0,TRUE,FALSE,1,0.024595784536412,0.0309523809523809,0.0331177245420864,0.0238095238095238,Robust,Robust,TRUE
CD012335_pub2_data,13,20,-0.0110575950542092,0.0275894697110902,3.74292213544816e-06,TRUE,FALSE,1,0.0226815650168659,0.0325551789394222,0.0348074404414405,0.025,Robust,Robust,TRUE
CD012397_pub2_data,7,6,0.00999689022699142,88.4794800746766,0.909845217584355,,,,,,,,,,
CD012397_pub2_data,8,4,-0.779098504694961,0,0,FALSE,FALSE,0,0.272114781749266,0.24,0.240214312857853,0.24,Low,Low,TRUE
CD012426_pub2_data,1,5,-0.156789824338125,0.0165896900710847,5.46144502458568e-06,FALSE,TRUE,1,0.440881256024371,0.615033179380142,0.72116830168007,0.525,Moderate,High,FALSE
CD012426_pub2_data,2,4,-0.046577726842318,0,0,TRUE,FALSE,1,0.35781268990153,0.4025,0.41379254380982,0.365,Moderate,Moderate,TRUE
CD012426_pub2_data,3,4,0.00771217513177247,77.6516876051702,0.242841535898722,TRUE,TRUE,1,0.698262943648817,0.64530337521034,0.645573375667054,0.49,High,Moderate,FALSE
CD012426_pub2_data,4,7,-0.257963549610886,0,0,FALSE,FALSE,0,0.229796916667194,0.195,0.195184544941771,0.195,Low,Low,TRUE
CD012426_pub2_data,5,3,0.100795410721327,2.13616034031543,0.00285845906653314,TRUE,FALSE,1,0.495500514497537,0.475938987347297,0.491412648967697,0.421666666666667,Moderate,Moderate,TRUE
CD012429_pub2_data,1,16,-0.148856740022046,0,0,FALSE,FALSE,0,0.100982489008937,0.06,0.0602317817084347,0.06,Robust,Robust,TRUE
CD012429_pub2_data,2,12,0.0551122750544915,15.1627040645605,0.141368194098256,TRUE,FALSE,1,0.272946883561038,0.312825408129121,0.324150042599804,0.245,Low,Low,TRUE
CD012429_pub2_data,3,8,-0.530668182011378,0,0,FALSE,TRUE,1,0.249994979896772,0.26125,0.283528495027673,0.2425,Low,Low,TRUE
CD012429_pub2_data,4,6,0.265228539360173,0,0,FALSE,FALSE,0,0.34098824360674,0.21,0.210707295586298,0.21,Moderate,Low,FALSE
CD012429_pub2_data,5,3,0.182565626266345,0,0,FALSE,FALSE,0,0.330150776355951,0.255,0.255390284348944,0.255,Moderate,Low,FALSE
CD012429_pub2_data,6,3,-0.565470361636877,0,0,FALSE,FALSE,0,0.296595326306364,0.255,0.255277579755131,0.255,Low,Low,TRUE
CD012429_pub2_data,7,3,-0.146563194454635,0,0,TRUE,FALSE,1,0.515664300164078,0.471666666666667,0.48730339873316,0.421666666666667,High,Moderate,FALSE
CD012429_pub2_data,8,3,0.623248750343242,0,0,FALSE,FALSE,0,0.332784996884061,0.255,0.255519085731625,0.255,Moderate,Low,FALSE
CD012429_pub2_data,9,4,-0.632903135488745,4.62429962518254e-05,3.53366534848571e-07,FALSE,FALSE,0,0.26654021952934,0.240000092485993,0.240177203777573,0.24,Low,Low,TRUE
CD012429_pub2_data,10,4,-0.707567918772771,12.6693217614036,0.083655269273296,FALSE,FALSE,0,0.321698307847354,0.265338643522807,0.265714750725507,0.24,Moderate,Low,FALSE
CD012429_pub2_data,11,3,-1.65084338523687,0,0,FALSE,FALSE,0,0.280676635971919,0.255,0.255171348922068,0.255,Low,Low,TRUE
CD012429_pub2_data,12,3,-2.02374816741457,0,0,FALSE,FALSE,0,0.299047582121843,0.255,0.255293944491971,0.255,Low,Low,TRUE
CD012429_pub2_data,13,3,0.240202256403382,0,0,FALSE,FALSE,0,0.403061570909208,0.255,0.25576562053771,0.255,Moderate,Low,FALSE
CD012429_pub2_data,14,3,-1.83673170573121,0,0,FALSE,TRUE,1,0.539568454837923,0.688333333333334,0.806559793937301,0.588333333333333,High,High,TRUE
CD012429_pub2_data,15,3,-1.05238677841004,0,0,FALSE,FALSE,0,0.25660372349318,0.255,0.255010702192147,0.255,Low,Low,TRUE
CD012429_pub2_data,16,3,-1.05238677841004,0,0,FALSE,FALSE,0,0.25660372349318,0.255,0.255010702192147,0.255,Low,Low,TRUE
CD012429_pub2_data,17,3,-1.05238677841004,0,0,FALSE,FALSE,0,0.25660372349318,0.255,0.255010702192147,0.255,Low,Low,TRUE
CD012429_pub2_data,18,3,-2.18320378114675,0,0,FALSE,TRUE,1,0.418598994820729,0.471666666666667,0.530922137658686,0.421666666666667,Moderate,Moderate,TRUE
CD012429_pub2_data,19,3,-0.234309030661876,0,0,FALSE,FALSE,0,0.412862737570516,0.255,0.255831027055303,0.255,Moderate,Low,FALSE
CD012429_pub2_data,20,3,0.356392235428664,0,0,FALSE,FALSE,0,0.27262116912766,0.255,0.255117592052904,0.255,Low,Low,TRUE
CD012429_pub2_data,21,4,0.523060095853849,0.000126025765879111,1.51367105734074e-06,FALSE,FALSE,0,0.395108262290885,0.240000252051532,0.240868507041451,0.24,Moderate,Low,FALSE
CD012429_pub2_data,22,3,-0.142657126508819,0,0,TRUE,FALSE,1,0.417237564659252,0.471666666666667,0.486757785994834,0.421666666666667,Moderate,Moderate,TRUE
CD012429_pub2_data,23,3,0.543249155174962,0,0,FALSE,FALSE,0,0.402456794966849,0.255,0.255872806995664,0.255,Moderate,Low,FALSE
CD012445_pub2_data,1,8,-0.0830291456192241,0,0,FALSE,FALSE,0,0.183782953522849,0.18,0.180025244935087,0.18,Low,Low,TRUE
CD012445_pub2_data,2,4,-0.106063714352908,0,0,FALSE,FALSE,0,0.252629518696496,0.24,0.240084281072382,0.24,Low,Low,TRUE
CD012445_pub2_data,3,6,-0.233088674912879,0,0,FALSE,FALSE,0,0.316391482248761,0.21,0.210543153034693,0.21,Moderate,Low,FALSE
CD012445_pub2_data,4,4,-0.170498545002642,0,0,FALSE,FALSE,0,0.351081760058414,0.24,0.240574452853243,0.24,Moderate,Low,FALSE
CD012445_pub2_data,7,5,-0.0197478591367531,0,0,TRUE,FALSE,1,0.390158244013049,0.485,0.502912300594014,0.425,Moderate,Moderate,TRUE
CD012445_pub2_data,8,4,-0.0217951409882588,0,0,TRUE,FALSE,1,0.446783040959425,0.565,0.587392612885949,0.49,Moderate,Moderate,TRUE
CD012445_pub2_data,9,7,-0.127944032475052,0,0,FALSE,FALSE,0,0.201137990331043,0.195,0.195040960896437,0.195,Low,Low,TRUE
CD012445_pub2_data,10,4,-0.151164184238045,0,0,FALSE,FALSE,0,0.251731683977844,0.24,0.240078289516035,0.24,Low,Low,TRUE
CD012503_pub3_data,1,102,0.163562023882015,67.8449863404785,0.339130516093132,FALSE,FALSE,0,0.143715080553703,0.135689972680957,0.135743526954382,0,Robust,Robust,TRUE
CD012503_pub3_data,2,57,0.0576266882293157,20.1185672739213,0.02793083683199,FALSE,FALSE,0,0.0446948345985018,0.0402371345478426,0.0402668822959284,0,Robust,Robust,TRUE
CD012503_pub3_data,3,42,0.0201773723324227,57.0797403463922,0.14835726273457,TRUE,FALSE,1,0.157693539775064,0.176064242597546,0.180357175289199,0.0476190476190476,Low,Robust,FALSE
CD012503_pub3_data,4,57,0.050483986969499,23.8224320907855,0.0346945674016834,FALSE,FALSE,0,0.0509382614675302,0.047644864181571,0.0476668421414373,0,Robust,Robust,TRUE
CD012503_pub3_data,5,58,0.0620926928873801,17.9203621947905,0.0246282974688047,FALSE,FALSE,0,0.0410823363430558,0.035840724389581,0.0358757034483296,0,Robust,Robust,TRUE
CD012532_pub2_data,1,7,-0.0467428513149321,0,0,TRUE,FALSE,1,0.263520479543395,0.287857142857143,0.294318025984846,0.266428571428571,Low,Low,TRUE
CD012532_pub2_data,2,7,-0.0467428513149321,0,0,TRUE,FALSE,1,0.263520479543395,0.287857142857143,0.294318025984846,0.266428571428571,Low,Low,TRUE
CD012570_pub2_data,1,3,-1.07617849033316,0,0,FALSE,FALSE,0,0.367108075524918,0.255,0.255748135305472,0.255,Moderate,Low,FALSE
CD012570_pub2_data,2,9,-0.354969875605402,0,0,FALSE,TRUE,1,0.25600126409483,0.309444444444444,0.348827539670673,0.276111111111111,Low,Low,TRUE
CD012570_pub2_data,3,6,-0.278248447712374,0,0,FALSE,FALSE,0,0.278070418302211,0.21,0.210398645879005,0.21,Low,Low,TRUE
CD012570_pub2_data,4,10,-0.0314169477850338,0,0,FALSE,FALSE,0,0.155721284333671,0.15,0.150038180075633,0.15,Low,Robust,FALSE
CD012570_pub2_data,5,10,-0.362469876258365,0,0,FALSE,FALSE,0,0.168687603851858,0.15,0.150124708734413,0.15,Low,Robust,FALSE
CD012570_pub2_data,6,10,-0.362469876258365,0,0,FALSE,FALSE,0,0.168687603851858,0.15,0.150124708734413,0.15,Low,Robust,FALSE
CD012572_pub3_data,1,4,0.736884292891746,0,0,FALSE,FALSE,0,0.367314359003139,0.24,0.240766195255276,0.24,Moderate,Low,FALSE
CD012572_pub3_data,5,3,0.3054712835211,0,0,FALSE,FALSE,0,0.464930716940382,0.255,0.256178494385099,0.255,Moderate,Low,FALSE
CD012572_pub3_data,6,5,0.0632175776455115,0,0,FALSE,FALSE,0,0.230238987645549,0.225,0.225034961545849,0.225,Low,Low,TRUE
CD012572_pub3_data,7,5,0.0632175776455115,0,0,FALSE,FALSE,0,0.230238987645549,0.225,0.225034961545849,0.225,Low,Low,TRUE
CD012572_pub3_data,8,5,0.0632175776455115,0,0,FALSE,FALSE,0,0.230238987645549,0.225,0.225034961545849,0.225,Low,Low,TRUE
CD012572_pub3_data,9,5,0.0446085559637701,0,0,FALSE,FALSE,0,0.228386650421599,0.225,0.225022600269747,0.225,Low,Low,TRUE
CD012572_pub3_data,10,5,0.0446085559637701,0,0,FALSE,FALSE,0,0.228386650421599,0.225,0.225022600269747,0.225,Low,Low,TRUE
CD012572_pub3_data,11,5,0.0446085559637701,0,0,FALSE,FALSE,0,0.228386650421599,0.225,0.225022600269747,0.225,Low,Low,TRUE
CD012572_pub3_data,13,3,1.09493256415777,75.0010926294681,1.38502097004864,FALSE,TRUE,1,0.613709177592892,0.621668851925603,0.681225343922048,0.421666666666667,High,Moderate,FALSE
CD012586_pub2_data,1,196,-0.0267517321245204,23.1906556727658,0.0307218335231225,FALSE,FALSE,0,0.0480683373766841,0.0463813113455316,0.0463925694438376,0,Robust,Robust,TRUE
CD012586_pub2_data,2,95,-0.239905908829185,39.3653204233092,0.142062155925201,FALSE,FALSE,0,0.0935831327220949,0.0787306408466184,0.0788121951537796,0,Robust,Robust,TRUE
CD012586_pub2_data,3,65,-0.0614715272024046,51.0161830172604,0.117039093111263,FALSE,FALSE,0,0.108512311544102,0.102032366034521,0.102075608914131,0,Robust,Robust,TRUE
CD012586_pub2_data,4,37,0.101104355758541,6.90593264263831,0.0288818727109925,FALSE,FALSE,0,0.0253068330516805,0.0138118652852766,0.0138885751135476,0,Robust,Robust,TRUE
CD012586_pub2_data,5,50,-0.136057348411963,0.528031145530786,0.00124055973337748,FALSE,TRUE,1,0.0851312387456925,0.144056062291062,0.183005179251052,0.11,Robust,Robust,TRUE
CD012586_pub2_data,6,23,0.0236339166500135,0,0,TRUE,FALSE,1,0.0533426274086282,0.0565217391304348,0.0605320916366797,0.0434782608695652,Robust,Robust,TRUE
CD012586_pub2_data,7,44,-0.0533988564702959,49.582017563517,0.303180599478701,TRUE,FALSE,1,0.126721838753285,0.113936762399761,0.115075786781652,0.0113636363636364,Robust,Robust,TRUE
CD012586_pub2_data,8,50,-0.0850355826982096,0,0,FALSE,FALSE,0,0.00287550158547914,0,1.91891997696305e-05,0,Robust,Robust,TRUE
CD012586_pub2_data,9,9,-0.108522007664203,0,0,TRUE,FALSE,1,0.226543833437806,0.237222222222222,0.242302409447181,0.220555555555556,Low,Low,TRUE
CD012586_pub2_data,10,13,-0.24626775913036,0,0,FALSE,FALSE,0,0.176277814917883,0.105,0.105372994324546,0.105,Low,Robust,FALSE
CD012609_pub2_data,1,7,-0.676933433632064,76.6163617550932,0.570771399468918,FALSE,TRUE,1,0.637061488485692,0.812518437795901,0.939082431651498,0.552142857142857,High,High,TRUE
CD012609_pub2_data,2,5,-0.929732289870084,84.0763312245798,1.33555554512871,FALSE,TRUE,1,0.533116978450841,0.52315266244916,0.558984923483538,0.325,High,Moderate,FALSE
CD012609_pub2_data,3,5,0.135126005808459,87.3269737564443,3.8273338206745,,,,,,,,,,
CD012609_pub2_data,4,7,-0.281196165830299,0,0,FALSE,FALSE,0,0.241843889327691,0.195,0.195264938486385,0.195,Low,Low,TRUE
CD012623_pub2_data,1,25,0.926042933403699,0,0,FALSE,FALSE,0,0.00993628626818756,0,6.6308216671255e-05,0,Robust,Robust,TRUE
CD012623_pub2_data,2,6,-0.009519006106637,0,0,FALSE,FALSE,0,0.210571238423756,0.21,0.210003812068227,0.21,Low,Low,TRUE
CD012635_pub2_data,1,7,-0.145836192979917,0.000629082332392844,6.62976356923238e-07,FALSE,FALSE,0,0.204591938750412,0.195001258164665,0.195065260037109,0.195,Low,Low,TRUE
CD012635_pub2_data,2,8,-0.154080412785534,0,0,FALSE,FALSE,0,0.18911984736539,0.18,0.180060859842278,0.18,Low,Low,TRUE
CD012635_pub2_data,3,10,-0.0852629147287299,0,0,FALSE,FALSE,0,0.157566173835144,0.15,0.150050491650552,0.15,Low,Robust,FALSE
CD012635_pub2_data,4,6,-0.10735603706089,19.4596934983187,0.111222260726325,TRUE,FALSE,1,0.432007423034239,0.357252720329971,0.36536753316083,0.293333333333333,Moderate,Low,FALSE
CD012635_pub2_data,5,5,0.178094951542531,41.107455534398,0.510406292639886,TRUE,FALSE,1,0.729524930115279,0.567214911068796,0.586576339290661,0.425,High,Moderate,FALSE
CD012635_pub2_data,6,6,0.00411811790937796,0.00201233813564283,2.4727347756448e-06,TRUE,FALSE,1,0.412509849008763,0.535004024676271,0.557368094241386,0.46,Moderate,Moderate,TRUE
CD012635_pub2_data,8,3,-0.0923982364877181,0,0,TRUE,FALSE,1,0.50349262138622,0.471666666666667,0.487222172982223,0.421666666666667,High,Moderate,FALSE
CD012635_pub2_data,9,4,0.0903230094997829,0.00291308343986518,2.34824829638868e-06,FALSE,FALSE,0,0.252778826212326,0.24000582616688,0.240091064739088,0.24,Low,Low,TRUE
CD012642_pub2_data,1,21,-0.0750312627538696,0,0,FALSE,FALSE,0,0.0132643910585031,0,8.85177915148692e-05,0,Robust,Robust,TRUE
CD012642_pub2_data,2,24,-1.09227004067575,0,0,FALSE,FALSE,0,0.0197121592629626,0,0.000131545941027444,0,Robust,Robust,TRUE
CD012642_pub2_data,3,28,0.89490312328388,0,0,FALSE,FALSE,0,0.00646972379977479,0,4.31746666651638e-05,0,Robust,Robust,TRUE
CD012642_pub2_data,4,9,-0.242663952831119,72.9470913686417,4.61468764729435,TRUE,FALSE,1,0.573089720668978,0.52756084940395,0.543207799940698,0.331666666666667,High,Moderate,FALSE
CD012642_pub2_data,5,11,0.610355038972552,65.935855358255,3.10666179583094,FALSE,FALSE,0,0.313676881952773,0.26687171071651,0.26718405753824,0.135,Moderate,Robust,FALSE
CD012642_pub2_data,6,4,0.706441243735247,19.8689840101637,0.138853557159069,FALSE,TRUE,1,0.430068173754844,0.442237968020327,0.48686396205259,0.365,Moderate,Moderate,TRUE
CD012642_pub2_data,7,4,0.636499208381194,0,0,FALSE,FALSE,0,0.280282356832043,0.24,0.24026881786341,0.24,Low,Low,TRUE
CD012642_pub2_data,9,3,-0.183374736490972,0,0,FALSE,FALSE,0,0.414387741734874,0.255,0.255841203926604,0.255,Moderate,Low,FALSE
CD012693_pub3_data,1,21,0.0544381031218092,10.6400449603755,0.00743722217508024,FALSE,FALSE,0,0.0276457511224304,0.021280089920751,0.0213225701423171,0,Robust,Robust,TRUE
