"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat"
"CD014574_pub2_6","CD014574_pub2",6,"logRR",2,0.244691131304537,0.163397518028698,0.132443564819504,0.810560444352908,-0.0755621191949452,0.564944381804019,-1.4381639192809,1.92754618188998,5.25476337230233,0.134257878046669,0.315836453807724,FALSE,FALSE,FALSE,0,0,0.999999999870331,"Excellent","2-3"
"CD014574_pub2_8","CD014574_pub2",8,"logRR",2,0.28582377587685,0.192246169188768,0.0511370677579469,0.265997850431729,-0.0909717918989298,0.662619343652629,-0.363934276663262,0.935581828416961,1.72443125160847,0.137078400046665,0.112705945216196,FALSE,FALSE,FALSE,0,0,0.999999999999231,"Excellent","2-3"
"CD014574_pub2_9","CD014574_pub2",9,"logRR",2,0.418849762389501,0.215557783824398,0.180112037928877,0.835562672492513,-0.00363573049358917,0.841335255272591,-1.86969066698448,2.70739019176348,5.41684973312743,0.052004394991548,0.258538570949396,FALSE,FALSE,FALSE,0,0,0.999999999971603,"Excellent","2-3"
"CD014617_pub3_2","CD014617_pub3",2,"GIV",4,0,0.0167613457435035,0,0,-0.0328516339896906,0.0328516339896906,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014623_pub2_5","CD014623_pub2",5,"MD",2,-0.0442477053121828,0.995080795791697,0.166110202914119,0.166931372423844,-1.99457022677136,1.906074816147,-2.1548779523065,2.06638254168214,1.08219549524311,0.964532598651085,0.834268372786616,FALSE,FALSE,FALSE,0,0,0.999999999999026,"Excellent","2-3"
"CD014623_pub2_6","CD014623_pub2",6,"logRR",2,0.0327779034995175,0.225501640525962,0.0679672419023795,0.30140464496778,-0.409197190386066,0.474752997385101,-0.830827787465229,0.896383594464264,1.95396913290393,0.884430198034489,0.713931460025576,FALSE,FALSE,FALSE,0,0,0.999999999982012,"Excellent","2-3"
"CD014623_pub2_7","CD014623_pub2",7,"logRR",2,-0.711352214828133,0.726264522395156,0.0386082830491423,0.0531600840446063,-2.13480452197182,0.712100092315556,-1.20191696376272,-0.220787465893547,0.344630267183983,0.327349230610975,0.034518350162669,FALSE,TRUE,TRUE,0,0,0.999999999997611,"Excellent","2-3"
"CD014624_pub2_4","CD014624_pub2",4,"GIV",95,-2.38109004718494,0.23172814231708,0.276519090372655,1.19329092965448,-2.83526886033079,-1.92691123403909,-2.93012518324348,-1.83205491112641,1.20885237304591,9.10041934372086e-25,1.64404640291572e-13,TRUE,TRUE,FALSE,2.43274796192222,67.0421087337366,0.458118813361304,"Low","21+"
"CD014624_pub2_6","CD014624_pub2",6,"GIV",9,-3.32928341255651,0.402229333962734,0.187872992806485,0.467079292690004,-4.117638420649,-2.54092840446402,-3.76251931086144,-2.89604751425157,0.54954416964154,1.26234959869081e-16,1.0519325758651e-07,TRUE,TRUE,FALSE,0,0,0.99999999999875,"Excellent","6-10"
"CD014624_pub2_7","CD014624_pub2",7,"GIV",2,-3.78626674432149,0.925581408362396,0.299685497961561,0.323780809828263,-5.60037296947165,-1.97216051917134,-7.59413203788355,0.0215985492405664,2.09903104943421,4.30091431192665e-05,0.0502840407583716,TRUE,FALSE,TRUE,0,0,0.999999999999859,"Excellent","2-3"
"CD014624_pub2_8","CD014624_pub2",8,"GIV",2,0,1.02956820427684,0,0,-2.01791660001018,2.01791660001018,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014755_pub2_1","CD014755_pub2",1,"GIV",2,0,0.795151001265793,0,0,-1.55846732475192,1.55846732475192,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014758_pub3_3","CD014758_pub3",3,"GIV",24,0.382065406632092,0.0870358614812778,0.0877594309586104,1.00831346372654,0.21147825276537,0.552652560498813,0.200521191893517,0.563609621370666,1.06423145367918,1.13482644748171e-05,0.000233247254323744,TRUE,TRUE,FALSE,0.174554374225019,97.6357185309409,0.758400220773937,"High","21+"
"CD014758_pub3_4","CD014758_pub3",4,"GIV",24,-0.180258193675079,0.0339290177366244,0.0345865921918509,1.01938088689543,-0.246757846469684,-0.113758540880475,-0.251806010831212,-0.108710376518947,1.07591264238807,1.07951608467634e-07,2.76267967292334e-05,TRUE,TRUE,FALSE,0.0259895222756605,97.0238797493082,0.754777299773616,"High","21+"
"CD014769_pub2_13","CD014769_pub2",13,"GIV",6,0,0.192642663155624,0,0,-0.377572681670904,0.377572681670904,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD014769_pub2_28","CD014769_pub2",28,"GIV",2,0,0.664525649466815,0,0,-1.30244633975805,1.30244633975805,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014769_pub2_8","CD014769_pub2",8,"GIV",11,0,0.138513957886265,0,0,-0.271482368813178,0.271482368813178,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","11-20"
"CD014792_pub2_10","CD014792_pub2",10,"GIV",2,0,0.24615402753096,0,0,-0.482453028610163,0.482453028610163,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014845_pub2_1","CD014845_pub2",1,"GIV",21,-0.049103799610707,0.0139277738430848,0.0143633800871206,1.03127608539194,-0.0764017347279721,-0.0218058644934418,-0.079065285451627,-0.0191423137697869,1.09757334070189,0.000422520024268268,0.00272151371160261,TRUE,TRUE,FALSE,0.000712254925333195,22.1421138316046,0.745275655246296,"High","21+"
"CD014845_pub2_3","CD014845_pub2",3,"GIV",20,-0.0563717255900368,0.0113017946619428,0.012021201822738,1.06365424096916,-0.0785228360881116,-0.034220615091962,-0.0815323901679245,-0.0312110610121492,1.13586470439369,6.10530114477557e-07,0.000159712688118905,TRUE,TRUE,FALSE,0,0,0.74410511732669,"High","11-20"
"CD014845_pub2_4","CD014845_pub2",4,"GIV",19,-0.0547743165084867,0.0113373294465158,0.0114388947808772,1.00895848840245,-0.0769950739045231,-0.0325535591124502,-0.0788065426696298,-0.0307420903473435,1.08152146809495,1.35627801506461e-06,0.000147066866532287,TRUE,TRUE,FALSE,0,0,0.776571543388535,"High","11-20"
"CD014845_pub2_5","CD014845_pub2",5,"GIV",19,-0.0547743165084867,0.0113373294465158,0.0114388947808772,1.00895848840245,-0.0769950739045231,-0.0325535591124502,-0.0788065426696298,-0.0307420903473435,1.08152146809495,1.35627801506461e-06,0.000147066866532287,TRUE,TRUE,FALSE,0,0,0.745275655246296,"High","11-20"
"CD014845_pub2_6","CD014845_pub2",6,"GIV",19,-0.0547743165084867,0.0113373294465158,0.0114388947808772,1.00895848840245,-0.0769950739045231,-0.0325535591124502,-0.0788065426696298,-0.0307420903473435,1.08152146809495,1.35627801506461e-06,0.000147066866532287,TRUE,TRUE,FALSE,0,0,0.744152441691624,"High","11-20"
"CD014845_pub2_7","CD014845_pub2",7,"GIV",16,-0.0655655646421005,0.0133243046513005,0.0136098495627949,1.02143037996857,-0.091680721877689,-0.0394504074065119,-0.0945742723078566,-0.0365568569763444,1.11079965569667,8.6213444675533e-07,0.000225996514485324,TRUE,TRUE,FALSE,0,0,0.698782571131006,"Moderate","11-20"
"CD014861_pub2_8","CD014861_pub2",8,"GIV",5,0.132336210122057,0.33366687038767,0.156865983232415,0.470127534837848,-0.52163883867197,0.786311258916084,-0.30319358119562,0.567866001439735,0.665973101146325,0.691653767180979,0.446375040395934,FALSE,FALSE,FALSE,0,0,0.999999999999985,"Excellent","4-5"
"CD014861_pub2_9","CD014861_pub2",9,"GIV",2,-0.00239308293045742,0.487762649636139,0.287900706582373,0.590247545188506,-0.958390309221119,0.953604143360204,-3.66051840445544,3.65573223859453,3.82650202419392,0.996085398781356,0.994708422765092,FALSE,FALSE,FALSE,0,0,0.999999999994633,"Excellent","2-3"
"CD014872_pub2_1","CD014872_pub2",1,"GIV",35,-0.483012283616035,0.0488529301621538,0.0490056281011957,1.00312566592291,-0.578762267273107,-0.387262299958964,-0.582603702250357,-0.383420864981714,1.04011943219758,4.73694530349955e-23,1.68793175607455e-11,TRUE,TRUE,FALSE,0.0445661143114302,59.9092310027421,0.808391182607296,"High","21+"
"CD014872_pub2_2","CD014872_pub2",2,"GIV",34,-0.397304633819769,0.0417848528117113,0.0397482008500416,0.951258606298144,-0.47920144043003,-0.315407827209507,-0.478172956495267,-0.31643631114427,0.987441708934301,1.93727103427482e-21,1.63716694206955e-11,TRUE,TRUE,FALSE,0.025181648491665,46.7154481474545,0.837523964501921,"High","21+"
"CD014872_pub2_8","CD014872_pub2",8,"GIV",20,-0.197616228628216,0.0583784318130935,0.0605224263382529,1.03672579852819,-0.312035852455807,-0.0831966048006258,-0.324291122785335,-0.070941334471098,1.10710811589447,0.000711549962473756,0.00407239653389021,TRUE,TRUE,FALSE,0.0284986940547668,44.8473840016748,0.84616134582911,"High","11-20"
"CD014914_pub2_11","CD014914_pub2",11,"MD",7,-0.724128907305589,0.297948640280333,0.295380538655555,0.991380723797357,-1.30809751149772,-0.140160303113456,-1.44689904793945,-0.00135876667172619,1.23768664179087,0.015082931195773,0.049688644257467,TRUE,TRUE,FALSE,0.362910466935218,67.8478604922302,0.597115964279399,"Moderate","6-10"
"CD014937_pub2_8","CD014937_pub2",8,"GIV",9,0,0.122410240753895,0,0,-0.239919663216512,0.239919663216512,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD014965_pub2_10","CD014965_pub2",10,"GIV",3,0,0.33527392938131,0,0,-0.657124826542593,0.657124826542593,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014965_pub2_11","CD014965_pub2",11,"GIV",3,0,0.651540762956647,0,0,-1.27699642985478,1.27699642985478,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD014965_pub2_16","CD014965_pub2",16,"GIV",4,0,0.505163239103591,0,0,-0.990101754956634,0.990101754956634,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014965_pub2_9","CD014965_pub2",9,"GIV",4,0,0.166979716294733,0,0,-0.327274230086393,0.327274230086393,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014966_pub2_2","CD014966_pub2",2,"GIV",6,0.0658337780407588,0.0586020594422205,0.0560389963680035,0.956263259369851,-0.0490241478858687,0.180691703967386,-0.0782190481101203,0.209886604191638,1.25418272172964,0.26126602380131,0.292977319415272,FALSE,FALSE,FALSE,0.0078100349662618,43.1610463623142,0.689440685566663,"Moderate","6-10"
"CD014999_pub2_1","CD014999_pub2",1,"GIV",4,0,0.273249806667305,0,0,-0.53555977985045,0.53555977985045,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014999_pub2_2","CD014999_pub2",2,"GIV",4,0,0.247689458126087,0,0,-0.485462417277372,0.485462417277372,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014999_pub2_3","CD014999_pub2",3,"GIV",4,0,0.257204369019051,0,0,-0.50411129994369,0.50411129994369,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","4-5"
"CD014999_pub2_4","CD014999_pub2",4,"GIV",3,0,0.512249485914904,0,0,-1.00399054349237,1.00399054349237,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015003_pub2_5","CD015003_pub2",5,"GIV",2,0,1.09817589652569,0,0,-2.15238520588034,2.15238520588034,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015014_pub2_12","CD015014_pub2",12,"GIV",4,-0.0687316993971931,0.0941092806797261,0.0998547291442869,1.06105081691267,-0.253182500140427,0.115719101346041,-0.386514013227535,0.249050614433148,1.72285678647019,0.465182855541312,0.540702690563551,FALSE,FALSE,FALSE,0.0226385774088785,74.5516373364184,0.753307066011052,"High","4-5"
"CD015014_pub2_18","CD015014_pub2",18,"GIV",4,0.0766963273290828,0.200818582303924,0.183288000491997,0.912704384172,-0.316900861413001,0.470293516071167,-0.506607892639512,0.660000547297678,1.48198268852683,0.702521833815354,0.703770750685333,FALSE,FALSE,FALSE,0.110471413365329,81.5431553360889,0.346206671439085,"Low","4-5"
"CD015014_pub2_28","CD015014_pub2",28,"GIV",12,-0.0475001630526106,0.0169123632919444,0.0192158175285701,1.13619942978182,-0.0806477859982788,-0.0143525401069424,-0.0897938922720222,-0.00520643383319892,1.27592042689561,0.00497565173108654,0.0310149725448157,TRUE,TRUE,FALSE,0,0,0.647114362576503,"Moderate","11-20"
"CD015014_pub2_29","CD015014_pub2",29,"GIV",12,-0.0475001630526106,0.0169123632919444,0.0192158175285701,1.13619942978182,-0.0806477859982788,-0.0143525401069424,-0.0897938922720222,-0.00520643383319892,1.27592042689561,0.00497565173108654,0.0310149725448157,TRUE,TRUE,FALSE,0,0,0.647114362576503,"Moderate","11-20"
"CD015014_pub2_30","CD015014_pub2",30,"GIV",12,-0.0475001630526106,0.0169123632919444,0.0192158175285701,1.13619942978182,-0.0806477859982788,-0.0143525401069424,-0.0897938922720222,-0.00520643383319892,1.27592042689561,0.00497565173108654,0.0310149725448157,TRUE,TRUE,FALSE,0,0,0.647114362576503,"Moderate","11-20"
"CD015014_pub2_39","CD015014_pub2",39,"GIV",6,-0.0903313306508831,0.0944882040168134,0.120516021474192,1.27546102424327,-0.27552480748771,0.094862146185944,-0.400127626355598,0.219464965053832,1.6728250961975,0.339068985650785,0.487279073003408,FALSE,FALSE,FALSE,0.0263332187508484,68.1813821530465,0.717417758745967,"High","6-10"
"CD015014_pub2_4","CD015014_pub2",4,"GIV",2,-0.31520442069028,0.551459911886947,0.551459911886947,1,-1.39604598690633,0.765637145525768,-7.32216696491869,6.69175812353813,6.48287664283611,0.567605363239533,0.669427812026521,FALSE,FALSE,FALSE,0.46686816,76.6239939511989,0.934122967281398,"Excellent","2-3"
"CD015014_pub2_40","CD015014_pub2",40,"GIV",5,-2.00548501840494,1.05147074761381,1.05987846703288,1.00799615152219,-4.06632981452541,0.055359777715533,-4.94817940030291,0.937209363493031,1.4279068406498,0.0564799210091554,0.131418786540338,FALSE,FALSE,FALSE,3.69310590716608,94.8002522252523,0.551686595851614,"Moderate","4-5"
"CD015014_pub2_41","CD015014_pub2",41,"GIV",5,-2.00548501840494,1.05147074761381,1.05987846703288,1.00799615152219,-4.06632981452541,0.0553597777155321,-4.94817940030291,0.937209363493031,1.4279068406498,0.0564799210091552,0.131418786540338,FALSE,FALSE,FALSE,3.69310590716608,94.8002522252523,0.551686595851614,"Moderate","4-5"
"CD015014_pub2_42","CD015014_pub2",42,"GIV",5,-2.00548501840494,1.05147074761381,1.05987846703288,1.00799615152219,-4.06632981452541,0.0553597777155321,-4.94817940030291,0.937209363493031,1.4279068406498,0.0564799210091552,0.131418786540338,FALSE,FALSE,FALSE,3.69310590716608,94.8002522252523,0.551686595851614,"Moderate","4-5"
"CD015014_pub2_43","CD015014_pub2",43,"GIV",5,-2.00548501840494,1.05147074761381,1.05987846703288,1.00799615152219,-4.06632981452541,0.055359777715533,-4.94817940030291,0.937209363493031,1.4279068406498,0.0564799210091554,0.131418786540338,FALSE,FALSE,FALSE,3.69310590716608,94.8002522252523,0.551686595851614,"Moderate","4-5"
"CD015033_pub2_13","CD015033_pub2",13,"GIV",3,0,0.0501702110912779,0,0,-0.0983318068356766,0.0983318068356766,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015042_pub2_1","CD015042_pub2",1,"GIV",3,0,0.0806714529771478,0,0,-0.158113142415726,0.158113142415726,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015042_pub2_2","CD015042_pub2",2,"GIV",2,0,0.135671953231206,0,0,-0.265912142045367,0.265912142045367,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015042_pub2_3","CD015042_pub2",3,"GIV",7,0,0.0214892940532575,0,0,-0.0421182423975754,0.0421182423975754,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","6-10"
"CD015083_pub2_1","CD015083_pub2",1,"GIV",130,-0.0602123431840167,0.0240282590717504,0.0194676916863994,0.810199841289674,-0.107306865575845,-0.0131178207921881,-0.0987296479781247,-0.0216950383899087,0.81787228828105,0.0122141182114453,0.0024298407101045,TRUE,TRUE,FALSE,0.0309823156552415,62.6597013641788,0.359994063084565,"Low","21+"
"CD015083_pub2_10","CD015083_pub2",10,"GIV",64,0.0384825100204596,0.0346608430701647,0.0255962275569496,0.738476773491476,-0.0294514940708579,0.106416514111777,-0.0126674692421795,0.0896324892830986,0.752936323227507,0.266887471812875,0.137721123675617,FALSE,FALSE,FALSE,0,0,0.829523276616144,"High","21+"
"CD015083_pub2_11","CD015083_pub2",11,"GIV",181,0.13083803443183,0.00962323705235089,0.00920377770437081,0.956411824243942,0.111976836394531,0.149699232469129,0.112676856576867,0.148999212286793,0.962885698938547,4.22637784354699e-42,3.08999873550011e-31,TRUE,TRUE,FALSE,7.73694699445248e-06,0.0459802686044118,0.805886384239079,"High","21+"
"CD015083_pub2_12","CD015083_pub2",12,"GIV",86,0.535601591268171,0.111265736999697,0.112417967275051,1.01035566119836,0.317524754035459,0.753678428500882,0.312084554711362,0.75911862782498,1.02494625010676,1.48149756450181e-06,7.73153468345583e-06,TRUE,TRUE,FALSE,0.912612932957063,93.7355779415531,0.699049129765513,"Moderate","21+"
"CD015083_pub2_2","CD015083_pub2",2,"GIV",110,-0.0541735474346697,0.0153047321457177,0.0129643550975556,0.847081476116065,-0.0841702712333089,-0.0241768236360305,-0.0798684777634243,-0.0284786171059151,0.856591223136184,0.000400642902647795,5.93648835781479e-05,TRUE,TRUE,FALSE,0.00157923571604395,7.06388347762393,0.695702452215557,"Moderate","21+"
"CD015083_pub2_3","CD015083_pub2",3,"GIV",73,0.0446649503698959,0.0521501242183572,0.0308517547954248,0.591595039471925,-0.0575474148873742,0.146877315627166,-0.0168368987823691,0.106166799522161,0.601706544970992,0.391738565153658,0.15203363275748,FALSE,FALSE,FALSE,0,0,0.873634839561178,"High","21+"
"CD015083_pub2_4","CD015083_pub2",4,"GIV",85,-0.16597695855535,0.0417591758840523,0.0421078673717952,1.00835005673271,-0.247823439312166,-0.0841304777985338,-0.249713070666633,-0.0822408464440669,1.02308750891906,7.04909841200901e-05,0.000166788955007294,TRUE,TRUE,FALSE,0,0,0.684503309428576,"Moderate","21+"
"CD015083_pub2_5","CD015083_pub2",5,"GIV",299,-0.256055679912517,0.0354385248106498,0.0339014603468097,0.956627301162994,-0.32551391220662,-0.186597447618414,-0.322772279381765,-0.189339080443269,0.960528324227344,4.99819664397009e-13,5.24668804344215e-13,TRUE,TRUE,FALSE,0.208036722554118,69.1277920239468,0.78322753835757,"High","21+"
"CD015083_pub2_6","CD015083_pub2",6,"GIV",365,-0.128006859446916,0.0138757312930847,0.0176102590373533,1.26914096744796,-0.155202793040517,-0.100810925853314,-0.162637479081093,-0.0933762398127381,1.27337491522356,2.82944074147559e-20,2.2307347665284e-12,TRUE,TRUE,FALSE,0.0358859243366641,61.9648031542781,0.827565620988728,"High","21+"
"CD015083_pub2_7","CD015083_pub2",7,"GIV",75,-0.199389476883883,0.115896445837961,0.0835051933990702,0.720515567110847,-0.426542336662484,0.0277633828947177,-0.365777206805026,-0.0330017469627403,0.732492340546873,0.0853578269044255,0.0195053877971511,FALSE,TRUE,TRUE,0.305331525400744,57.8899189793382,0.584251366389889,"Moderate","21+"
"CD015083_pub2_9","CD015083_pub2",9,"GIV",54,-0.0780763689484076,0.0311653190437059,0.0274054210416419,0.879356344891218,-0.139159271840771,-0.0169934660560438,-0.133044682452681,-0.0231080554441343,0.899896876236133,0.0122370936963559,0.00623234074631659,TRUE,TRUE,FALSE,0.00558320995637654,11.8983997911772,0.770233169204494,"High","21+"
"CD015087_pub2_10","CD015087_pub2",10,"logRR",2,0.0491610486410003,0.341508338945333,0.162724921632495,0.476488867402279,-0.620182996111949,0.71850509339395,-2.01845512129947,2.11677721858147,3.08901854905366,0.885537817714873,0.813220405021176,FALSE,FALSE,FALSE,0,0,0.999999999976138,"Excellent","2-3"
"CD015087_pub2_11","CD015087_pub2",11,"MD",2,-1.37402777777778,0.499324988031682,0.499324988031682,1,-2.35268677090077,-0.395368784654787,-7.71855330559632,4.97049775004076,6.48287664283611,0.00592740423440815,0.221902954618577,TRUE,FALSE,TRUE,0.445694444444445,89.1388888888889,0.821151268508571,"High","2-3"
"CD015087_pub2_13","CD015087_pub2",13,"MD",3,3.02882265149629,1.33932877681251,1.32795598310801,0.991508587061371,0.403786485485677,5.6538588175069,-2.68491078421052,8.7425560872031,2.17663036787422,0.0237315169082447,0.150115318872148,TRUE,FALSE,TRUE,5.10344264966959,98.8158032600567,0.540135898504353,"Moderate","2-3"
"CD015087_pub2_15","CD015087_pub2",15,"logRR",5,-0.902616270259826,0.542175728459146,0.484454389334005,0.893537581829448,-1.96526117133152,0.160028630811869,-2.24767728821781,0.44244474769816,1.265767159473,0.0959518844984839,0.135902348596531,FALSE,FALSE,FALSE,0.560611518556399,45.5660896048729,0.64914735064319,"Moderate","4-5"
"CD015087_pub2_16","CD015087_pub2",16,"logRR",5,-0.28602978433032,0.65132297816297,0.144415352656537,0.221726175028946,-1.56259936383311,0.99053979517247,-0.686991083328975,0.114931514668335,0.314092788545709,0.660551407249273,0.118719371448434,FALSE,FALSE,FALSE,0,0,0.899229815300735,"High","4-5"
"CD015120_pub2_1","CD015120_pub2",1,"GIV",64,0.0442614221576146,0.0622687305353426,0.0660871361721481,1.06132139846079,-0.0777830470546865,0.166305891369916,-0.0878031813942779,0.176326025709507,1.08210232224584,0.477200133648974,0.505468776114417,FALSE,FALSE,FALSE,0.0388448653125803,20.2988798381812,0.762726729828626,"High","21+"
"CD015120_pub2_2","CD015120_pub2",2,"GIV",2,-0.0226181484127793,0.562586116710974,0.530519546800041,0.943001490867918,-1.12526667536854,1.08003037854298,-6.76350812659672,6.71827182977116,6.11336233930725,0.96793057911546,0.972874805744004,FALSE,FALSE,FALSE,0,0,0.999999999986721,"Excellent","2-3"
"CD015123_pub2_10","CD015123_pub2",10,"GIV",2,0,0.0469771585733435,0,0,-0.0920735388997803,0.0920735388997803,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015123_pub2_7","CD015123_pub2",7,"GIV",3,0,0.0380322148957396,0,0,-0.0745417714479373,0.0745417714479373,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015123_pub2_8","CD015123_pub2",8,"GIV",2,0,0.162667170352602,0,0,-0.318821795358142,0.318821795358142,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015123_pub2_9","CD015123_pub2",9,"GIV",2,0,0.246081885666982,0,0,-0.482311633154987,0.482311633154987,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015124_pub2_1","CD015124_pub2",1,"GIV",25,-0.298112600321896,0.0859189228848088,0.0887763760758361,1.03325755369231,-0.466510594766595,-0.129714605877196,-0.481338035211362,-0.114887165432429,1.08804998238644,0.000521046450817254,0.00261348070131458,TRUE,TRUE,FALSE,0.0883537059068821,95.0944164076505,0.099064135545665,"Very Low","21+"
"CD015140_pub2_1","CD015140_pub2",1,"GIV",7,-0.341482080498452,0.170228552334474,0.188881317544355,1.10957483309399,-0.675123912214412,-0.00784024878249168,-0.80365801485761,0.120693853860706,1.38524576484349,0.044853988889329,0.120622219784321,TRUE,FALSE,TRUE,0.109128777948253,59.4814684155697,0.778978449017243,"High","6-10"
"CD015140_pub2_15","CD015140_pub2",15,"GIV",2,0,0.101967575703091,0,0,-0.19985277596892,0.19985277596892,0,0,0,1,NA,FALSE,NA,NA,0,0,0.5,"Low","2-3"
"CD015140_pub2_2","CD015140_pub2",2,"GIV",9,-0.304770978410331,0.166849621780482,0.18776077949262,1.12532936837969,-0.631790227934205,0.0222482711135431,-0.737748112349471,0.128206155528809,1.32401115399028,0.0677568138840261,0.143205384539021,FALSE,FALSE,FALSE,0.123969136136104,54.6108252055481,0.753730446990739,"High","6-10"
"CD015140_pub2_3","CD015140_pub2",3,"GIV",11,-0.514005574016351,0.201926453863329,0.204744147288598,1.01395405788276,-0.909774151114365,-0.118236996918337,-0.970203963306877,-0.0578071847258242,1.15268976793361,0.0109118599891199,0.0308873202225914,TRUE,TRUE,FALSE,0.309469560665176,79.5806123844162,0.655282361214223,"Moderate","11-20"
"CD015140_pub2_4","CD015140_pub2",4,"GIV",9,-0.661184297802725,0.217192720254709,0.229301634273271,1.05575193314196,-1.08687420720624,-0.235494388399212,-1.18995481464596,-0.132413780959489,1.24214952049054,0.00233277780820276,0.020402589577622,TRUE,TRUE,FALSE,0.263165213316405,76.2093459981515,0.665209090443445,"Moderate","6-10"
"CD015140_pub2_5","CD015140_pub2",5,"GIV",8,-0.470812397537795,0.204586484208856,0.207794130004794,1.01567867891343,-0.871794538310825,-0.0698302567647646,-0.962167436685754,0.0205426416101639,1.22537886151414,0.0213753640892559,0.0578376681793374,TRUE,FALSE,TRUE,0.184568347625116,58.4087782555257,0.744495091438834,"High","6-10"
"CD015140_pub2_9","CD015140_pub2",9,"GIV",16,-0.121703515859083,0.0929066313036385,0.106279477113526,1.14393855015776,-0.303797167139156,0.0603901354209903,-0.348232859055038,0.104825827336873,1.24402658524068,0.190211024108823,0.27009947312607,FALSE,FALSE,FALSE,0.082074502794894,63.7304753554713,0.748655386979959,"High","11-20"
"CD015145_pub2_1","CD015145_pub2",1,"MD",14,-10.32418382586,2.79656163764969,2.79271021849504,0.998622801978402,-15.8053439161998,-4.84302373552029,-16.3574674484801,-4.29090020323999,1.10073114508248,0.000222723408069241,0.00268621504514047,TRUE,TRUE,FALSE,96.7860618754984,95.481301694297,0.782505071781042,"High","11-20"
"CD015145_pub2_10","CD015145_pub2",10,"MD",12,-11.2297888665911,3.19529324354554,3.18505363302572,0.996795408202201,-17.4924485439846,-4.9671291891977,-18.2400446469767,-4.21953308620558,1.11937357951778,0.000440618617747106,0.0047499658006094,TRUE,TRUE,FALSE,110.019815096562,95.5996835494789,0.714916937676821,"High","11-20"
"CD015145_pub2_11","CD015145_pub2",11,"MD",12,-9.98697716488339,3.60317864649752,3.5745544146042,0.992055838829655,-17.0490775418823,-2.92487678788446,-17.8545183853673,-2.11943594439948,1.11405117464887,0.00557621736850696,0.0174640274137641,TRUE,TRUE,FALSE,143.398958718369,97.5928709033972,0.460270687772501,"Low","11-20"
"CD015145_pub2_12","CD015145_pub2",12,"MD",11,-11.5245226588802,3.4600493752989,3.44516093489381,0.995697043946431,-18.3060948191963,-4.74295049856402,-19.2008195892624,-3.84822572849792,1.13193471202766,0.00086615659490721,0.00742598023082464,TRUE,TRUE,FALSE,118.579212149963,95.968247156412,0.714852112327269,"High","11-20"
"CD015145_pub2_13","CD015145_pub2",13,"MD",14,-10.32418382586,2.79656163764969,2.79271021849504,0.998622801978402,-15.8053439161998,-4.84302373552029,-16.3574674484801,-4.29090020323999,1.10073114508248,0.00022272340806924,0.00268621504514046,TRUE,TRUE,FALSE,96.7860618754984,95.481301694297,0.782505071781042,"High","11-20"
"CD015145_pub2_14","CD015145_pub2",14,"MD",14,-10.32418382586,2.79656163764969,2.79271021849504,0.998622801978402,-15.8053439161998,-4.84302373552029,-16.3574674484801,-4.29090020323999,1.10073114508248,0.00022272340806924,0.00268621504514046,TRUE,TRUE,FALSE,96.7860618754984,95.481301694297,0.782505071781042,"High","11-20"
